merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_category,onboarding_date_status,settlement_account_status,merchant_status_status,ticket_size_status
MCH3177,"Shere, Pal And Kothari",5942,Books & Stationery,Private Limited,Jaipur,Rajasthan,2024-12-04,XXXX6075,Inactive,785.75,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH6020,Goda Ltd,5942,Books & Stationery,Sole Proprietorship,Lucknow,Uttar Pradesh,2025-09-01,XXXX5529,Unknown,2555.72,Unique,present,MASKED,PROVIDED,PROVIDED
MCH8592,Venkatesh Brahmbhatt,5942,Books & Stationery,Private Limited,Bengaluru,Karnataka,2023-11-29,XXXX8568,Active,2914.59,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH9067,Boase Sule,5942,Books & Stationery,Individual,Jalandhar,Punjab,2025-09-06,,Active,1045.82,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH4916,Rama Patel,5942,Books & Stationery,Individual,Delhi,Delhi,2025-06-24,XXXX0402,Active,2293.01,Unique,present,MASKED,PROVIDED,PROVIDED
MCH1525,Sant Bhavsar,5942,Books & Stationery,Individual,Jaipur,Rajasthan,2023-09-10,XXXX7524,Unknown,754.82,Unique,present,MASKED,PROVIDED,PROVIDED
MCH6090,Nigam Balakrishnan,5942,Books & Stationery,Partnership,Jalandhar,Punjab,2024-07-14,KPZR0795458662994,Active,0.3151,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH4685,Mukhopadhyay Cheema,5942,Books & Stationery,Private Limited,Chennai,Tamil Nadu,2023-07-22,3857368814,Suspended,975.635,Found Duplicate,present,VALID_NUMERIC,PROVIDED,MISSING_OR_INVALID
MCH2975,"Bora, Mander And Dalal",5942,Books & Stationery,Sole Proprietorship,Chennai,Tamil Nadu,2023-09-05,,Inactive,3477.51,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2981,Sami Sura,5942,Books & Stationery,Individual,Kolkata,West Bengal,2023-01-27,,Active,512.85,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH6977,Sathe Jha,5942,Books & Stationery,Individual,Lucknow,Uttar Pradesh,2023-08-06,XXXX2950,Active,1341.62,Unique,present,MASKED,PROVIDED,PROVIDED
MCH7679,"Bal, Ganesh And Malhotra",5942,Books & Stationery,Private Limited,Mumbai,Maharashtra,2025-12-15,OOXS0496924835573,Active,3308.0,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH9338,D’Alia Mitter,5942,Books & Stationery,Partnership,Mumbai,Maharashtra,2025-07-01,,Active,604.36,Unique,present,MISSING,PROVIDED,PROVIDED
MCH8427,Lad Vora,5942,Books & Stationery,Private Limited,Jalandhar,Punjab,2025-03-30,YVUE5995024073682,Suspended,815.94,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH8656,"Sarma, Krish And Ranganathan",5942,Books & Stationery,Sole Proprietorship,Kolkata,West Bengal,2025-02-04,ZBCP7467206635740,Active,975.635,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,MISSING_OR_INVALID
MCH1323,Dhar And Sons,5942,Books & Stationery,Partnership,Amritsar,Punjab,,BGGB6995281283064,Active,3792.9,Unique,missing,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH5050,Subramanian Dua,5942,Books & Stationery,Partnership,Pune,Maharashtra,2025-08-28,,Active,0.1506,Unique,present,MISSING,PROVIDED,PROVIDED
MCH7028,"Mohanty, Ray And Prabhu",5942,Books & Stationery,Individual,Hyderabad,Telangana,2024-03-22,,Active,0.174,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH5741,Uppal Group,5942,Books & Stationery,Individual,Mumbai,Maharashtra,2023-05-30,SZOY5586957641724,Active,975.635,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,MISSING_OR_INVALID
MCH8673,"Bahl, Chopra And Jaggi",5942,Books & Stationery,Sole Proprietorship,Amritsar,Punjab,2024-11-16,,Active,1166.72,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH7356,"Divan, Rastogi And Prabhu",5942,Books & Stationery,Partnership,Lucknow,Uttar Pradesh,2025-07-22,8041409071,Active,306.91,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8978,Talwarandsons,5942,Books & Stationery,Sole Proprietorship,Mumbai,Maharashtra,2023-05-23,,Active,4704.55,Unique,present,MISSING,PROVIDED,PROVIDED
MCH4454,"Raman, Mukherjee And Sinha",5942,Books & Stationery,Sole Proprietorship,Kolkata,West Bengal,2024-12-26,NRFQ4744687183200,Active,567.26,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH8013,Thakkar Vohra,5942,Books & Stationery,Sole Proprietorship,Bengaluru,Karnataka,2024-06-08,8058369632,Active,975.635,Unique,present,VALID_NUMERIC,PROVIDED,MISSING_OR_INVALID
MCH7746,Suresh Atwal,5942,Books & Stationery,Sole Proprietorship,Amritsar,Punjab,2023-08-28,XXXX1031,Inactive,0.4023,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH9229,Anne Parikh,5942,Books & Stationery,Private Limited,Jaipur,Rajasthan,2025-10-23,,Inactive,173.81,Unique,present,MISSING,PROVIDED,PROVIDED
MCH4349,Atwal Sura,5942,Books & Stationery,Sole Proprietorship,Pune,Maharashtra,2025-12-21,ZQKH6444366746348,Unknown,463.78,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH6100,"Pillay, Merchant And Sem",5942,Books & Stationery,Private Limited,Jalandhar,Punjab,2023-05-09,0672030590,Active,1374.95,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8073,Prabhakar B0Ra,5942,Books & Stationery,Sole Proprietorship,Kolkata,West Bengal,2024-12-26,,Active,975.635,Found Duplicate,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH4556,Bhakta Inc,5942,Books & Stationery,Private Limited,Mumbai,Maharashtra,2026-02-03,,Unknown,881.89,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH7731,"Issac, Muni And Natt",5942,Books & Stationery,Individual,Hyderabad,Telangana,,XXXX4637,Active,236.08,Found Duplicate,missing,MASKED,PROVIDED,PROVIDED
MCH8529,Pradhan Plc,5942,Books & Stationery,Sole Proprietorship,Delhi,Delhi,2025-07-13,,Active,476.91,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH3577,"Dhawan, Bobal And Vala",5942,Books & Stationery,Sole Proprietorship,Lucknow,Uttar Pradesh,2025-01-26,VJHP2127047917402,Unknown,975.635,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,MISSING_OR_INVALID
MCH3384,Bala Dhaliwal,5942,Books & Stationery,Individual,Mumbai,Maharashtra,,,Active,635.55,Found Duplicate,missing,MISSING,PROVIDED,PROVIDED
MCH7620,Narain Balasubramanian,5942,Books & Stationery,Private Limited,Chennai,Tamil Nadu,2025-02-14,2629867303,Unknown,2086.1,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8654,Bal Rastogi,5942,Books & Stationery,Individual,Lucknow,Uttar Pradesh,,OIHN1833579743530,Inactive,619.2,Found Duplicate,missing,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH6578,"Varty, Mutti And Banik",5942,Books & Stationery,Sole Proprietorship,Lucknow,Uttar Pradesh,2025-01-21,,Suspended,1771.19,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1995,"Mand, Halder And Rajagopalan",5942,Books & Stationery,Partnership,Jaipur,Rajasthan,2024-04-04,COIS3057851068966,Inactive,158.78,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH2149,"Doctor, Varughese And Hans",5942,Books & Stationery,Individual,Bengaluru,Karnataka,2025-05-07,XXXX2634,Unknown,3778.33,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH2169,"Munshi, Srinivas And Ramanathan",5942,Books & Stationery,Partnership,Chennai,Tamil Nadu,2024-07-09,,Active,351.61,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH5656,Sen Dube,5942,Books & Stationery,Partnership,Pune,Maharashtra,2024-05-03,XTPH3643560347441,Inactive,1139.41,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH5110,"Deshpande, Verma And Shenoy",5942,Books & Stationery,Private Limited,Pune,Maharashtra,2024-11-11,,Inactive,555.9,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH9635,Konda Verma,5942,Books & Stationery,Individual,Chennai,Tamil Nadu,2023-10-09,BAID6365865587003,Active,4885.39,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH9743,Sahota Krish,5942,Books & Stationery,Private Limited,Ludhiana,Punjab,2023-05-22,,Active,873.78,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2772,Goyal Inc,5942,Books & Stationery,Individual,Delhi,Delhi,2023-04-22,,Inactive,478.58,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH4687,Goel Llc,5942,Books & Stationery,Individual,Lucknow,Uttar Pradesh,2023-01-30,BTTJ6615272024781,Unknown,0.82,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH3616,Dua Group,5942,Books & Stationery,Private Limited,Lucknow,Uttar Pradesh,2026-02-24,CYIZ1339742109891,Active,975.635,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,MISSING_OR_INVALID
MCH7095,"Sachdev, Sunder And Dalal",5942,Books & Stationery,Partnership,Mumbai,Maharashtra,2025-07-20,6394590196,Active,3937.6,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1136,"Bahri, Kanda And Seth",5942,Books & Stationery,Private Limited,Chennai,Tamil Nadu,2023-07-17,XXXX4885,Active,896.84,Unique,present,MASKED,PROVIDED,PROVIDED
MCH7113,"Jain,Bhattiandsha",5942,Books & Stationery,Partnership,Chennai,Tamil Nadu,2025-07-30,XXXX9585,Suspended,1921.99,Unique,present,MASKED,PROVIDED,PROVIDED
MCH6707,Kari Ltd,5942,Books & Stationery,Sole Proprietorship,Bengaluru,Karnataka,2025-06-21,8891593046,Active,1949.47,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH9208,Lala Tiwari,5942,Books & Stationery,Partnership,Amritsar,Punjab,2023-05-17,,Inactive,338.09,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2981,"Sachdeva, Iyer And Borra",5942,Books & Stationery,Individual,Kolkata,West Bengal,2023-07-19,1834855061,Active,841.65,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH6816,Muni Bakshi,5942,Books & Stationery,Private Limited,Mumbai,Maharashtra,2025-10-19,3427916602,Suspended,1412.92,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH7077,Raman And Sons,5942,Books & Stationery,Partnership,Chennai,Tamil Nadu,2023-12-07,YGME2321336279700,Active,359.0,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH2144,Choudhary Kashyap,5942,Books & Stationery,Partnership,Ludhiana,Punjab,2024-08-13,XXXX3571,Unknown,350.72,Unique,present,MASKED,PROVIDED,PROVIDED
MCH8436,Sangha Plc,5942,Books & Stationery,Private Limited,Hyderabad,Telangana,2025-08-16,,Active,975.635,Found Duplicate,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH2556,"Zachariah, Manne And Bedi",5942,Books & Stationery,Partnership,Kolkata,West Bengal,2024-05-10,8663284555,Active,1248.82,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1909,Murthy And Sons,5942,Books & Stationery,Sole Proprietorship,Pune,Maharashtra,2023-11-25,6570869272,Active,823.0,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH6152,Dasgupta Das,5942,Books & Stationery,Private Limited,Jaipur,Rajasthan,2024-10-26,XXXX8744,Active,344.11,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH4614,Badami Llc,5942,Books & Stationery,Partnership,Jaipur,Rajasthan,2025-04-02,3429375766,Active,4687.53,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1298,"Raghavan,Reddyandsangha",5942,Books & Stationery,Sole Proprietorship,Hyderabad,Telangana,2025-04-28,XXXX0353,Active,364.92,Unique,present,MASKED,PROVIDED,PROVIDED
MCH4185,Khanna And S0Ns,5942,Books & Stationery,Private Limited,Pune,Maharashtra,2025-12-24,,Active,1148.06,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH8799,"Dada, Ramaswamy And Dugal",5942,Books & Stationery,Private Limited,Hyderabad,Telangana,2023-04-09,STYQ1453146869201,Suspended,2080.34,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1224,Setty Sami,5942,Books & Stationery,Individual,Kolkata,West Bengal,2023-02-09,7626814027,Active,609.48,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8379,Deep Group,5942,Books & Stationery,Private Limited,Kolkata,West Bengal,2026-01-29,XXXX9737,Suspended,0.469,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH4236,Arora Plc,5942,Books & Stationery,Partnership,Amritsar,Punjab,2024-09-20,,Active,1427.88,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH9849,Jayaraman Inc,5942,Books & Stationery,Individual,Kolkata,West Bengal,2026-02-11,8602198402,Active,1659.94,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH3504,"Ram, Dora And Bhatti",5942,Books & Stationery,Individual,Pune,Maharashtra,2025-05-08,OOSJ0277155475198,Inactive,520.17,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH8235,Konda Pillai,5942,Books & Stationery,Private Limited,Chennai,Tamil Nadu,2025-08-29,XXXX2371,Active,921.33,Unique,present,MASKED,PROVIDED,PROVIDED
MCH7362,Kothari Plc,5942,Books & Stationery,Private Limited,Pune,Maharashtra,2026-02-11,XXXX4121,Active,478.42,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH8949,"Srinivasan,Saxenaandkant",5942,Books & Stationery,Private Limited,Bengaluru,Karnataka,,XXXX6857,Inactive,1726.82,Unique,missing,MASKED,PROVIDED,PROVIDED
MCH2047,Ghose Kannan,5942,Books & Stationery,Sole Proprietorship,Lucknow,Uttar Pradesh,2025-05-24,,Active,1609.08,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1774,"Sundaram, Dani And Mall",5942,Books & Stationery,Partnership,Lucknow,Uttar Pradesh,2024-08-23,XXXX1272,Active,10785.29,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH1364,Ba1 Gr0Up,5942,Books & Stationery,Sole Proprietorship,Lucknow,Uttar Pradesh,2025-02-21,,Active,2000.66,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH9311,Sathe Group,5942,Books & Stationery,Private Limited,Ludhiana,Punjab,2025-05-31,,Active,595.82,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH5524,"Mangat, Sanghvi And Shah",5942,Books & Stationery,Partnership,Jalandhar,Punjab,2024-09-30,XXXX2255,Active,6188.2,Unique,present,MASKED,PROVIDED,PROVIDED
MCH2981,Sami Sura,5942,Books & Stationery,Individual,Kolkata,West Bengal,2023-01-27,,Active,512.85,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH6650,Kuruvi11A G01A,5942,Books & Stationery,Private Limited,Bengaluru,Karnataka,2024-07-16,XXXX4971,Inactive,2725.71,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH1255,"Bose, Memon And Luthra",5942,Books & Stationery,Partnership,Pune,Maharashtra,2023-05-27,XXXX6249,Active,1129.38,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH2552,"Mukherjee, Iyengar And Deo",5942,Books & Stationery,Partnership,Pune,Maharashtra,2025-03-15,ZRKN1235329280179,Active,3414.98,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH7034,Deol Llc,5942,Books & Stationery,Individual,Pune,Maharashtra,2026-01-27,,Active,856.21,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH6091,Ratti Kalita,5942,Books & Stationery,Sole Proprietorship,Ludhiana,Punjab,2023-06-09,XXXX4886,Unknown,458.92,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH6843,Tata Borah,5942,Books & Stationery,Sole Proprietorship,Mumbai,Maharashtra,2023-04-25,,Active,395.55,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH3201,Bahl And Sons,5942,Books & Stationery,Sole Proprietorship,Amritsar,Punjab,2024-05-27,4264935431,Unknown,576.96,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2191,"Choudhry, Rai And Chokshi",5942,Books & Stationery,Private Limited,Chennai,Tamil Nadu,2025-04-14,,Active,3020.11,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH3591,"Panchal, Balasubramanian And Dey",5942,Books & Stationery,Private Limited,Kolkata,West Bengal,2025-03-15,9832386733,Active,2193.61,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8221,Kala Bajaj,5942,Books & Stationery,Sole Proprietorship,Bengaluru,Karnataka,,5133526509,Inactive,1133.63,Found Duplicate,missing,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8163,"Sama, Pant And Tara",5942,Books & Stationery,Private Limited,Lucknow,Uttar Pradesh,2025-06-13,,Active,1638.28,Unique,present,MISSING,PROVIDED,PROVIDED
MCH6751,Jhaveri Rege,5942,Books & Stationery,Private Limited,Jalandhar,Punjab,2023-07-30,,Active,1649.91,Unique,present,MISSING,PROVIDED,PROVIDED
MCH9831,Kala Wason,5942,Books & Stationery,Individual,Chennai,Tamil Nadu,2024-09-21,XXXX7493,Unknown,1222.6,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH7167,"Bir, Kunda And Manne",5942,Books & Stationery,Partnership,Hyderabad,Telangana,2023-05-26,DXXE7335968012539,Active,0.397,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH2675,Venkataraman Rastogi,5942,Books & Stationery,Private Limited,Amritsar,Punjab,2025-06-23,YXGI4135701284971,Active,877.85,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH9840,"Gara, Bedi And Dua",5942,Books & Stationery,Private Limited,Amritsar,Punjab,2025-09-12,4627903528,Active,0.369,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH6009,"Nagar, Chowdhury And Raghavan",5942,Books & Stationery,Private Limited,Pune,Maharashtra,,XXXX6864,Active,1266.03,Unique,missing,MASKED,PROVIDED,PROVIDED
MCH8221,Kala Bajaj,5942,Books & Stationery,Sole Proprietorship,Bengaluru,Karnataka,,5133526509,Inactive,1133.63,Found Duplicate,missing,VALID_NUMERIC,PROVIDED,PROVIDED
MCH9502,Vyas Hayre,5942,Books & Stationery,Sole Proprietorship,Mumbai,Maharashtra,2023-03-25,,Unknown,777.19,Unique,present,MISSING,PROVIDED,PROVIDED
MCH9038,Dargroup,5942,Books & Stationery,Sole Proprietorship,Amritsar,Punjab,2024-02-06,PWGC8781462428260,Active,1037.27,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH4656,"Verma,Sanghaandvora",5942,Books & Stationery,Private Limited,Delhi,Delhi,2024-07-02,,Active,431.25,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH5472,Dua Group,5942,Books & Stationery,Private Limited,Ludhiana,Punjab,2024-09-23,2328427852,Active,0.778,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH5797,Sami Ltd,5942,Books & Stationery,Individual,Jalandhar,Punjab,2024-03-05,YJXP8191139167716,Unknown,651.76,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH2139,"Bali, Mahajan And Oza",5942,Books & Stationery,Sole Proprietorship,Bengaluru,Karnataka,2023-02-12,XXXX2161,Active,512.11,Unique,present,MASKED,PROVIDED,PROVIDED
MCH9877,"Garde, Sabharwal And Prashad",5942,Books & Stationery,Private Limited,Hyderabad,Telangana,2024-03-02,9136330532,Active,1246.91,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4123,"Parekh, Patla And Kar",5942,Books & Stationery,Partnership,Jalandhar,Punjab,2024-11-09,5310260642,Active,2764.76,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8427,Sankaran Rai,5942,Books & Stationery,Sole Proprietorship,Hyderabad,Telangana,2023-10-17,ZQGR3907039607264,Suspended,0.302,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH6643,"Bala, Palla And Srinivas",5942,Books & Stationery,Private Limited,Jalandhar,Punjab,2023-06-13,3868687292,Unknown,1698.35,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH5749,"Bir, Sibal And Arya",5942,Books & Stationery,Partnership,Mumbay,Maharashtra,2024-05-10,,Active,1490.24,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1159,De Ltd,5942,Books & Stationery,Individual,Kolkata,West Bengal,2025-12-05,,Active,1672.61,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH2924,Chaudhary Dugar,5942,Books & Stationery,Individual,Mumbai,Maharashtra,2024-12-26,2683760099,Active,770.99,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH3311,Sule Ltd,5942,Books & Stationery,Sole Proprietorship,Pune,Maharashtra,2026-01-30,XXXX2539,Active,1079.15,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH5044,Mahajan Narasimhan,5942,Books & Stationery,Individual,Chennai,Tamil Nadu,2025-04-09,,Active,0.1148,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2418,Mangal Krishnamurthy,5942,Books & Stationery,Individual,Delhi,Delhi,2024-07-21,,Active,436.58,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH6985,Devi Radhakrishnan,5942,Books & Stationery,Individual,Jalandhar,Punjab,2023-01-20,VEKB0627444661101,Active,694.07,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH7038,Mannan Singh,5942,Books & Stationery,Individual,Bengaluru,Karnataka,2025-05-25,KOWX5085991997722,Inactive,0.62,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH3903,"Khare, Balasubramanian And Mital",5942,Books & Stationery,Sole Proprietorship,Jaipur,Rajasthan,2024-08-25,7400031518,Active,3531.21,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2741,"Wason, Jain And D’Alia",5942,Books & Stationery,Sole Proprietorship,Ludhiana,Punjab,2024-03-23,KUJF0124670796240,Suspended,361.19,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH9969,Tiwari And Sons,5942,Books & Stationery,Private Limited,Ludhiana,Punjab,2023-01-15,3536281860,Inactive,1542.28,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1364,Kumar Llc,5942,Books & Stationery,Partnership,Jalandhar,Punjab,2023-04-15,UUOX3735339322838,Active,1017.95,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH8259,Lall Group,5942,Books & Stationery,Sole Proprietorship,Jalandhar,Punjab,2023-04-13,,Active,2667.52,Unique,present,MISSING,PROVIDED,PROVIDED
MCH5450,"Karnik, Karan And Boase",5942,Books & Stationery,Partnership,Kolkata,West Bengal,2024-09-09,,Active,852.07,Unique,present,MISSING,PROVIDED,PROVIDED
MCH3699,Borra And Sons,5942,Books & Stationery,Private Limited,Pune,Maharashtra,2025-12-17,,Inactive,790.7,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH5106,Luthra Llc,5942,Books & Stationery,Private Limited,Jalandhar,Punjab,2023-12-01,XXXX6321,Active,0.411,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH8615,Devi Narasimhan,5942,Books & Stationery,Sole Proprietorship,Kolkata,West Bengal,2024-11-18,8648906197,Unknown,722.58,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4218,Srivastava Ltd,5942,Books & Stationery,Sole Proprietorship,Mumbai,Maharashtra,2023-11-20,LFAP5704533731300,Active,1744.69,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH6064,Viswanathan Tak,5942,Books & Stationery,Sole Proprietorship,Chennai,Tamil Nadu,,RDFT0727994735934,Suspended,519.38,Found Duplicate,missing,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH9057,Dayal Ltd,5942,Books & Stationery,Partnership,Jaipur,Rajasthan,2024-10-11,TJAX1540713634286,Active,728.46,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH6737,Kohli Inc,5942,Books & Stationery,Partnership,Ludhiana,Punjab,2023-06-07,7394942754,Active,675.29,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH5637,Desai Sankaran,5942,Books & Stationery,Individual,Kolkata,West Bengal,2025-05-12,,Active,485.95,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH9720,Hayre Ltd,5942,Books & Stationery,Sole Proprietorship,Pune,Maharashtra,2024-04-24,,Active,507.94,Unique,present,MISSING,PROVIDED,PROVIDED
MCH7918,Purohit Llc,5942,Books & Stationery,Private Limited,Kolkata,West Bengal,2024-09-06,XXXX2495,Active,0.1204,Unique,present,MASKED,PROVIDED,PROVIDED
