user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
USR42096,Jeevika Sampath,edvei4559k,,03-Jun-1993,Hyd,Telangana,19125,Salaried,2024/03/25,Verified,Medium
USR25010,Abhiram Som,VXENW5609L,956582173331,1974/05/26,Amritsar,Punjab,28331,Gig Worker,05-Jul-2024,Done,low
USR30310,Anita Choudhury,WTBGN0531,636648542973,29/11/2003,Ludhiana,Punjab,"₹9,697",Retired,24-Apr-2024,VERIFIED,Unknown
USR76455,jalsa thaman,NKCVV7349O,XXXX-XXXX-6919,14-Aug-1969,Lucknow,Uttar Pradesh,28219,Gig Worker,2024-08-18 23:16:20,R,low
USR 95059,Anmol Aggarwal,KCRNW2412W,252157876581,26/08/1971,Kolkata,West Bengal,19592,Self Employed,,VERIFIED,low
USR-97463,om kakar,TLKBC6498F,9827 1747 0790,10/06/1969 09:18 PM,LKO,Uttar Pradesh,Not Available,Gig Worker,2026/01/11,V,MEDIUM
USR28277,ThomasRoy,CIZCJ-5092-Q,9271193728681,03/06/1980,Lucknow,Uttar Pradesh,"₹49,296",Retired,09-Jul-2024,VERIFIED,MEDIUM
USR56396,ARYAN GILL,QWWUA-2523-C,407197786052,25/04/1994 05:09 AM,amritsar,Punjab,,Student,2024-02-16 21:59:48,VERIFIED,low
USR45797,Kritika Taneja,nxwth7132j,XXXX-XXXX-8859,,jalandhar,Punjab,"Rs. 28,250",Unemployed,1733729916,Done,Medium
72015,Barkha Sethi,MFJIF5916P,708685864663,10-24-1964,Calcutta,West Bengal,47712,Student,08-14-2024,VERIFIED,LOW
USR57125,PraneelShroff,JXNCC1137,723390185839,,pune,Maharashtra,10571,Freelancer,,Rejected,LOW
USR15487,rudra sodhi,PUUQV9251,9786-6758-6636,04-Mar-1960,DELHI,Delhi,,Gig Worker,02-07-2025,APPROVED,Low
USR 69078,RAGHAV IYER,TJBFZ 6984 J,384245926333,31-Aug-1960,mumbai,Maharashtra,15056,Freelancer,08-Feb-2026,VERIFIED,Medium
usr28032,  Michael Vyas  ,JSYZM 5887 T,,1973/07/01,Madras,Tamil Nadu,"₹20,473",Student,15/02/2025 03:20 AM,IN_PROGRESS,LOW
USR14128,  Sanaya Kar  ,ANHFL 5362 S,701670139861,02/03/1987,Dilli,Delhi,39044,Retired,23/07/2025,IN_PROGRESS,low
usr_49342,Bhanumati Dyal,unott3517n,5060 7804 8159,23/10/1961,lucknow,Uttar Pradesh,14494,Gig Worker,13-Oct-2025,APPROVED,High
USR16089,matthew baral,BCWCO0015A,3282 1544 7433,-116505146,Ludhiana,Punjab,"₹19,258",Student,2025/01/11,Done,Low
USR98332,SAMAR MUTTI,WBKQP6830M,523769970646,1987/02/07,amritsar,Punjab,"₹21,944",Student,2025/04/16,Rejected,Low
usr_53003,Samar Mani,GNMWP9663P,240887269133,25/10/1963 11:20 PM,pune,Maharashtra,"₹17,988",Student,11/04/2025,Done,MEDIUM
usr32641,Vritti Pillai,npyje8799t,039607774303,16/04/1971,Pune,Maharashtra,,Student,12/02/2024,FAILED,High
usr10900,Gautam Deep,PKUYN-2534-L,XXXX-XXXX-5181,,Bombay,Maharashtra,Not Available,Salaried,2024/01/04,Rejected,low
USR23291,Januja Vora,ZWLSM-8906-M,0202 8559 7895,1984/07/04,Ludhiana,Punjab,,Gig Worker,,APPROVED,MEDIUM
USR81994,OJAS CHOKSHI,KGOUL6806L,7230 0374 0401,09-22-1975,Calcutta,West Bengal,17534,Freelancer,22/10/2025 06:22 PM,PENDING,MEDIUM
USR16300,Urvashi Amble,QERTN 8287 K,6835 6596 9779,10/03/1974,Dilli,Delhi,"₹14,493",Self Employed,13-Apr-2025,APPROVED,low
USR 72851,Bhanumati Solanki,,0308927853,2005/04/14,chennai,Tamil Nadu,,Freelancer,29-Mar-2025,APPROVED,low
usr12560,Elijah Mohan,JMJIV8316D,3162 9728 5776,1968/01/14,Jalandhar,Punjab,"₹19,326",Self Employed,2025-01-07 05:01:29,Verified,low
USR15223,Hitesh Shetty,OCQAH4105K,1504 1372 0753,1966-03-23 17:13:58,LKO,Uttar Pradesh,42330,Farmer,02/12/2024,KYC_DONE,HIGH
USR41105,ATHARV HAYRE,CKHAE1870K,5554 7578 7612,1994-08-01 18:26:42,ASR,Punjab,-27549,Retired,,IN_PROGRESS,MEDIUM
usr93598,Ekbal Patla,XJVDT4221L,493262723956,13-Mar-1995,Jaipur,Rajasthan,"₹29,199",Unemployed,19-Sep-2024,Done,Low
usr76142,R0nith Karan,FAFXK-5273-N,0382 8998 6336,29-Apr-1995,ASR,Punjab,"INR 56,303",Student,16/11/2024,Under Review,Low
USR86615,Benjamin Dugar,NEEAH0018M,3304 5010 1337,1975-09-11 11:02:38,pune,Maharashtra,51971,Business Owner,27/06/2025 03:09 PM,KYC_DONE,low
USR 12369,Nisha Nadkarni,ZDRDN6818U,0301-2873-1563,17-Aug-2006,Kolkata,West Bengal,43995,Farmer,09-26-2024,VERIFIED,LOW
USR42001,FalakBail,PAZJT7143E,,15-Aug-1963,Kolkata,West Bengal,46170,Retired,1716197211,KYC_DONE,LOW
76624,Janya Varkey,TUFVE4568B,2760-1746-0451,2001/01/31,bengaluru,Karnataka,19216,Farmer,18/10/2025 07:09 AM,V,Low
14283,Faras Ram,FWORE5835L,XXXX-XXXX-1835,18/09/1985,chennai,Tamil Nadu,"₹48,452",Farmer,25-Aug-2025,PENDING,LOW
USR80284,Balendra Raman,JVLZG0960,3236 4594 8743,13/03/1997,Calcutta,West Bengal,-22126,Gig Worker,01-04-2026,Verified,Low
USR99139,Atharv Dara,XVELV3317K,303166926479,1046977394,Jalandhar,Punjab,,Farmer,1704502798,Reject,high
12657,Abha Behl,,593657403851,1970/02/26,pune,Maharashtra,16.5k,Unemployed,05-Jun-2024,Verified,Unknown
USR-72923,Ria Grewal,YRATD0553C,147937070907,16/11/1999 11:46 AM,Jalandar,Punjab,21204,Gig Worker,1759898448,Pending,LOW
USR 30171,Lucky Suresh,TNJTN3796O,,1981-07-24 12:27:32,kolkata,West Bengal,43822,Gig Worker,23/12/2024 04:42 AM,APPROVED,LOW
USR27120,  Unnati Sura  ,QKNYY8129D,444081251695,1965/08/25,ASR,Punjab,16.8k,Unemployed,03-29-2024,V,Low
USR25415,Madhav Thaman,gahkd9163e,0761-1765-7491,,Kolkata,West Bengal,24311,Retired,2024-05-29 15:47:12,VERIFIED,UNKNOWN
USR29505,Vansha Narang,HFWMS-2020-E,441138568460,21-Jun-2002,ASR,Punjab,20424,Freelancer,1720531333,Verified,medium
usr39814,Upma Radhakrishnan,IPNDM0103X,815466415263,04/02/1992 02:45 AM,Delhi,Delhi,"Rs. 43,042",Freelancer,18-Feb-2025,P,high
USR96611,Kashish Lall,TELAB4178U,,1984-02-11 11:14:12,JPR,Rajasthan,41308,Gig Worker,03/07/2025 08:47 PM,V,MEDIUM
USR57933,Omaja Sheth,JIDTJ1926O,362503087892,,kolkata,West Bengal,14301,Retired,06-25-2025,VERIFIED,low
USR43849,Yoshita Hari,dswah3435n,2603-5455-1970,06/05/1994,Chennai,Tamil Nadu,"₹10,938",Student,,Done,low
USR 37103,Peter Jani,digel8671n,7017 4296 5980,1966/09/09,Jaipur,Rajasthan,30761,Gig Worker,2026/01/17,Done,LOW
USR20343,Shivansh Dhillon,BQENL-3551-Q,8488669185,1981-06-03 21:05:56,Bangalore,Karnataka,17009,Freelancer,04-17-2024,KYC_DONE,LOW
usr16136,faraj ramesh,NNHFF3331W,806944694405,1981-02-01 00:31:53,jaipur,Rajasthan,48215,Student,23/12/2024 03:44 PM,PENDING,UNKNOWN
USR76643,Divya Sura,ODGJW 0635 Q,427773326388,19-Feb-2003,Bangalore,Karnataka,-25049,Unemployed,2025-04-06 05:15:34,Verified,LOW
USR26440,Farhan Ganesh,EWPCD 1794 W,5923-0994-8714,11-Oct-1988,DELHI,Delhi,20034,Gig Worker,2026-03-22 21:32:54,Done,medium
USR99103,FARIQ PILLAY,ZIOYV3169Y,929596986066,1981/12/17,Lucknow,Uttar Pradesh,-24006,Freelancer,01-09-2026,Verified,Medium
USR45300,Ishita Kashyap,ZSGZQ3005,1932 0397 0091,30/03/1963,Jalandhar,Punjab,8382,Student,21/04/2025,R,medium
usr_13044,Sudiksha Misra,YKWVR9394S,488285026941,12/07/1965,Kolkata,West Bengal,72245,Gig Worker,11/04/2025 02:34 PM,Verified,low
USR33308,0sha Mitra,GSHEO3015S,404242941752,03-01-2006,mumbai,Maharashtra,"Rs. 16,073",Student,21/09/2025,KYC_DONE,Medium
USR87916,Radha Wali,CONPH6904T,030641881099,,Poona,Maharashtra,Not Available,Salaried,1704214102,V,Unknown
usr_31957,  Yatan Murty  ,MCFLA-7031-H,662453311038,804207087,Bombay,Maharashtra,"₹14,930",Retired,03/04/2025,Done,Low
usr_52331,XitiButala,NKTQL 9687 N,,,Hyd,Telangana,12476,Salaried,2024/04/27,KYC_DONE,Low
USR68143,Jeevika Bajaj,OOPRG 5822 K,519615589687,1970/02/25,jalandhar,Punjab,24006,Business Owner,17/11/2025 07:39 AM,APPROVED,Low
USR-47017,Ijaya Tripathi,,0394 1862 5356,01-03-1969,Dilli,Delhi,"Rs. 51,736",Student,2025-12-20 07:35:43,IN_PROGRESS,low
USR94355,Jyoti Banik,SLYKX5218D,XXXX-XXXX-4052,04-14-1964,Hyd,Telangana,"₹43,850",Student,31-May-2025,P,LOW
USR90305,Pavani Chandra,AAPJM 9031 B,369180562573,2000-02-10 10:50:15,mumbai,Maharashtra,15750,Unemployed,18/10/2025,V,Medium
USR53458,Wishi Dugar,IZXVM8319E,,19-Feb-1988,bengaluru,Karnataka,15633,Retired,20/03/2025 11:42 AM,Verified,low
USR22634,Parth Murthy,NRGCQ1840V,5064 2926 0085,07/04/1972,Hyd,Telangana,"INR 28,587",Student,1733381908,P,Low
USR90564,Sneha Viswanathan,DEHQD9113I,690307461738,13/06/1989 02:15 AM,Ludhiana,Punjab,"INR 31,398",Student,25/02/2024,V,Low
usr27371,Ojas Deshmukh,CYJHB9672E,XXXX-XXXX-5757,,lucknow,Uttar Pradesh,82713,Salaried,30/01/2026 10:19 AM,Done,LOW
USR90330,Brijesh Mistry,,7307-4448-5481,06/03/2000,Poona,Maharashtra,"Rs. 56,386",Business Owner,1748071381,V,LOW
USR41036,Aayush Arya,UGXYA9983H,287485649420,1992-04-08 14:37:49,Pune,Maharashtra,52516,Farmer,27/04/2025,APPROVED,LOW
usr_66997,0ni Das,BFIYH1979O,1242368090,1992-03-03 01:28:37,Hyd,Telangana,"₹16,754",Business Owner,2024-07-30 07:06:43,V,medium
USR-75298,Zaitra Nanda,AREMK4291Y,,14-Jul-1970,Jalandhar,Punjab,70010,Unemployed,02-14-2026,VERIFIED,low
USR 69657,Udyati Garde,CDRBP2726,0276 6020 9981,09-19-1966,Ludhiana,Punjab,"₹89,986",Business Owner,2024/06/05,VERIFIED,low
USR42770,Anirudh Sura,JZXXX1846G,,11-Oct-1966,bengaluru,Karnataka,19.2k,Freelancer,,VERIFIED,MEDIUM
USR87859,Eshana Kara,MZERK8650Y,713893686981,26/11/2003,jaipur,Rajasthan,32360,Retired,26/06/2025,Verified,MEDIUM
USR91376,  Oliver Arora  ,CLAKR9837K,911962283596,03/06/1961 03:44 AM,Poona,Maharashtra,"INR 25,775",Gig Worker,30/10/2025,VERIFIED,low
usr_83927,WishiBobal,FVMDQ5155U,3627662067,09/08/1970,delhi,Delhi,"₹28,215",Business Owner,2024-08-10 10:56:29,Verified,Low
USR 55827,  Manan Modi  ,cylna0887f,0425720457289,24/09/1967,Hyderabad,Telangana,Not Available,Farmer,,APPROVED,Low
USR-89897,MITESH KEER,HGFOJ5542L,XXXX-XXXX-7103,10-04-1996,ludhiana,Punjab,Not Available,Farmer,2025-05-31 06:31:05,VERIFIED,MEDIUM
USR93902,Ucchal Mukhopadhyay,ywcyn2574j,1168-0351-7983,22-Aug-1982,Ludhiana,Punjab,Not Available,Business Owner,2024/09/17,PENDING,Low
USR43059,Jeremiah Basu,NUDLN0462T,630470849073,01-10-2006,Poona,Maharashtra,Not Available,Farmer,22-Mar-2026,V,low
USR11827,Bhavya Uppal,ZHZOB0259E,4958 6893 9847,06-11-1974,DELHI,Delhi,27076,Salaried,,Done,LOW
usr32829,Dayamai Kale,U1XSA2113M,7151701662934,25-May-1982,Jalandar,Punjab,14323,Freelancer,2025/06/16,KYC_DONE,UNKNOWN
USR-27723,Balveer Kota,lvohb3309f,XXXX-XXXX-9556,23-Sep-2007,Ludhiana,Punjab,17.2k,Farmer,24-Jul-2024,Verified,low
usr67539,Parth Ratta,FVKUD6221V,790234439132,1986-09-02 10:43:04,chennai,Tamil Nadu,15093,Unemployed,2024/03/02,Verified,HIGH
USR96224,Garima Chaudhry,HYRKC8339F,080485732889,05-04-2007,ludhiana,Punjab,19669,Freelancer,2025/01/14,V,Low
USR-32822,Idika Dayal,ZAXCM1114D,6617 6173 4736,1964/02/17,Bangalore,Karnataka,85034,Farmer,2024/09/08,KYC_DONE,LOW
USR64219,  Yashica Bhardwaj  ,,417956192963,05-Apr-1985,chennai,Tamil Nadu,"₹18,908",Gig Worker,2025/01/11,V,low
usr71401,Samaksh Bala,SJTOY3662Q,5807 8738 6733,16-Feb-2000,Jalandhar,Punjab,68255,Business Owner,2024-11-02 00:06:15,V,low
82726,Raghav Datta,GHXME4422D,200233252638,05-Jul-1997,Jalandhar,Punjab,38931,Gig Worker,2024-10-11 01:07:35,Verified,low
USR64872,NITARA SETH,LHJCE0522T,297037947224,05-04-1983,Hyderabad,Telangana,11174,Retired,06/08/2025,R,low
USR 48048,Inaya Brar,URFEM0709H,937730312058,21/11/2005,pune,Maharashtra,Not Available,Retired,17-Dec-2024,APPROVED,LOW
USR63593,Saksham Kale,HISNF1661U,XXXX-XXXX-2234,05-04-1960,Jalandar,Punjab,"₹26,589",Business Owner,2024/11/08,IN_PROGRESS,low
USR84454,Nicholas Swamy,ATQSG9055X,7517924586,01-29-1990,Ludhiana,Punjab,"Rs. 17,417",Gig Worker,16-Mar-2026,APPROVED,medium
usr62654,Ganga Ganesh,PT0SP7874E,8411 2083 4950,13/02/1999 08:54 PM,amritsar,Punjab,"Rs. 24,086",Retired,06-19-2025,APPROVED,medium
USR26282,  Triya Dada  ,P1VX01502K,9161429154901,25/06/1984 02:22 AM,kolkata,West Bengal,22029,Freelancer,29/09/2024 04:04 AM,KYC_DONE,low
USR66154,  Umang Kala  ,EFSOU0100M,326396433186,2001/11/17,Ludhiana,Punjab,"Rs. 31,507",Unemployed,2026/01/22,Verified,LOW
USR99608,Anvi Hans,NHYIU7183C,6154 6001 2084,09/02/1984 06:49 AM,Pune,Maharashtra,54016,Salaried,10-14-2024,V,low
USR-67547,Dominic Sheth,GHXZN7459Z,4412 2217 8267,29/09/1974,Bombay,Maharashtra,43271,Business Owner,23-Nov-2025,VERIFIED,medium
83243,Bhanumati Sharma,JLIVE8363M,788820619609,1987/09/03,Ludhiana,Punjab,"₹20,402",Retired,08-02-2024,Verified,medium
usr52180,Eesha Mistry,BMCYJ8559B,359023197192,13/02/1994,mumbai,Maharashtra,61811,Student,,APPROVED,Low
USR 79230,Sudiksha Varma,XGKDX7170Z,6612 2437 5303,1974/06/13,Madras,Tamil Nadu,29.6k,Self Employed,08-Nov-2024,KYC_DONE,Low
USR34739,SACHI BASU,APVWZ7447U,206685833837,08-14-1996,jaipur,Rajasthan,,Retired,10/03/2026 06:19 PM,Done,LOW
USR93679,Vidhi Pandey,,2979-2452-1924,,mumbai,Maharashtra,"INR 28,207",Retired,14/08/2024,KYC_DONE,HIGH
USR54743,Harini Das,KIXZC0650L,749206077761,12-Feb-1986,Amritsar,Punjab,"INR 29,957",Gig Worker,2024/10/15,Under Review,Medium
USR80200,Nitesh Iyengar,MGGYG3751P,,,Dilli,Delhi,Not Available,Gig Worker,2025/05/10,Verified,MEDIUM
usr_36992,Deepa Venkatesh,yhpnw3266q,943126624872,01-11-1972,HYDERABAD,Telangana,"₹24,597",Farmer,11-May-2025,Verified,low
usr_80593,Hamsini Varty,bfbck2717o,699582470222,1996/09/26,ludhiana,Punjab,33517,Unemployed,2025/10/20,REJECTED,medium
USR18093,ARYA DATE,MMNIB0937P,2464-1479-8656,1993-09-02 00:55:41,HYDERABAD,Telangana,"₹33,444",Student,1716664127,Verified,low
USR21039,Omisha Barad,UIOAI4984Y,116499927529,11/02/1986,kolkata,West Bengal,"₹12,437",Freelancer,,Verified,Medium
usr89351,Udant Ganguly,OPCNK 3047 X,651707385089,1980/09/24,Amritsar,Punjab,34006,Retired,20/04/2025 07:13 AM,R,medium
USR-76650,banjeet radhakrishnan,GNFMA7039Y,2192-8817-3261,04/11/1983,ludhiana,Punjab,"₹11,272",Self Employed,2024/07/26,Verified,MEDIUM
USR64168,  Ira Virk  ,RRRDI2243N,515722677483,23/04/1982,Bangalore,Karnataka,15617,Freelancer,2024/11/01,Done,medium
usr_43324,  Wahab Radhakrishnan  ,yrtqj1603x,044239674047,26/01/1966 11:22 PM,mumbai,Maharashtra,19823,Salaried,16/04/2025 02:46 AM,Verified,Low
USR25217,Indrajit Oza,MWMXN1282H,1241 8934 9006,18/09/1987,BLR,Karnataka,20189,Unemployed,19/08/2024 09:29 PM,PENDING,low
USR35957,onkar varty,jmmim3472v,650935956750,07-Apr-1996,Kolkata,West Bengal,"₹85,035",Business Owner,2025-10-03 15:31:18,VERIFIED,LOW
USR33467,Rushil Dhaliwal,FFNBA4551Q,060719767135,05-Mar-1960,Jalandar,Punjab,96.6k,Freelancer,2025/12/13,VERIFIED,UNKNOWN
USR48195,balendra bhakta,JIUUE5028F,1566406492169,25/11/1970,JPR,Rajasthan,"₹79,908",Freelancer,,Rejected,low
USR 69411,  Joshua Palla  ,XOFPC1735O,150862435033,1966/02/05,Delhi,Delhi,23121,Farmer,2024-04-16 21:32:09,Done,high
USR47820,Hamsini Mammen,EWULH2376E,8279-1771-1798,12-28-1997,kolkata,West Bengal,15552,Retired,07-01-2025,APPROVED,Low
USR82695,Pahal Behl,ZXRTP5288E,1282 4136 6808,14-May-1970,DELHI,Delhi,,Student,2024/10/30,Verified,medium
73571,Chavvi L0ke,IWGKL5506C,996833245890,02-08-2004,LKO,Uttar Pradesh,11324,Student,12-19-2024,V,low
USR61752,Zayan Ba1ay,KREFF1377J,6897652952,22-Apr-1983,JPR,Rajasthan,"Rs. 29,657",Business Owner,02-01-2025,V,Low
USR14789,Ishani Mammen,UIBSN8920Q,XXXX-XXXX-3495,1981-01-12 14:11:59,pune,Maharashtra,17444,Gig Worker,2024-05-07 14:43:17,APPROVED,High
USR56700,YachanaNayak,CGRRA 6383 T,5699 9117 8708,07-Oct-1997,lucknow,Uttar Pradesh,17843,Retired,03-Aug-2024,Verified,high
usr_16688,yahvi pillai,OBUNP0579V,,29/07/1978,mumbai,Maharashtra,41180,Unemployed,1746411836,KYC_DONE,Low
USR32722,Zarna Raghavan,kivvw3132l,9680-0631-1878,22/12/1966 05:44 PM,Ludhiana,Punjab,13215,Unemployed,07-03-2025,Verified,LOW
USR38649,Pallavi Chawla,EXJDW8973J,3910 5767 2105,03-Oct-1965,HYDERABAD,Telangana,"INR 20,719",Farmer,26/02/2024 05:03 AM,Pending,Low
24005,Jai Deep,WHZOI5989Z,9125-7109-7060,-198306358,Pune,Maharashtra,25722,Retired,2026/03/20,Verified,LOW
USR33612,Azaan Chaudhary,ADAYW9592,5397733591,07-22-1962,HYDERABAD,Telangana,"₹77,738",Farmer,04/03/2026,PENDING,low
USR-78150,Thomas Saha,KDHQY8949N,XXXX-XXXX-7076,01-08-1995,Bangalore,Karnataka,33.7k,Self Employed,2025-06-16 14:26:40,P,medium
USR87370,Ayaan Ramaswamy,PKPAW9674R,3482 1655 1355,23-Mar-1973,Calcutta,West Bengal,"Rs. 32,697",Gig Worker,02-11-2025,KYC_DONE,High
USR50827,DHRITI MANE,LABPB3894U,2024944908,04/07/1973,ludhiana,Punjab,7.1k,Retired,01/01/2024,Verified,MEDIUM
USR95471,Vedhika Prashad,YEVPT4318N,8606 6639 2601,,pune,Maharashtra,"₹10,248",Retired,05/10/2025,Verified,low
USR93289,wridesh ahluwalia,ARSXV7146T,099705271619,26/01/1991,delhi,Delhi,23049,Self Employed,02-Apr-2024,APPROVED,HIGH
USR 51989,Aditya Raju,ZATMO9522E,615593075034,1973/02/23,Kolkata,West Bengal,-63618,Freelancer,2025-09-10 15:57:34,V,LOW
USR 18540,Ekavir Aggarwal,SSGFD1886C,104950566333,851492986,Mumbai,Maharashtra,,Farmer,06/06/2025 10:38 AM,PENDING,MEDIUM
USR51424,Avni Deol,JKJEG6826A,5728 0042 4257,11/03/1994,HYDERABAD,Telangana,"₹36,774",Salaried,1729959137,APPROVED,Medium
USR93424,Aryan Khare,SZZPK0699G,0731 5734 4300,05/12/1990 05:55 AM,chennai,Tamil Nadu,57.6k,Farmer,08-Aug-2025,VERIFIED,LOW
USR24780,IMARAN RAMESH,UYZIP1887,4517933434844,21-Nov-1998,Chennai,Tamil Nadu,10768,Student,2024/04/22,Done,High
USR48598,Yahvi Sekhon,TSYTZ3620H,894323488327,13/10/1971 05:53 AM,ASR,Punjab,39.3k,Retired,2024/10/18,V,Medium
USR69091,KIAAN PANT,TMTRV9680P,8492 9664 5236,17/01/2001,ASR,Punjab,54984,Retired,2024/12/26,VERIFIED,high
USR67756,omaja suri,SUXWD5019V,XXXX-XXXX-9211,1983/09/18,Pune,Maharashtra,27.3k,Retired,12/01/2026,KYC_DONE,Low
USR15528,Faris Ray,NITRA-7466-R,0202-4308-5831,09-10-1973,Chennai,Tamil Nadu,30761,Freelancer,02-15-2026,VERIFIED,Low
USR88811,Chandran Kade,szoha8917c,5839-5865-4472,19-Oct-1996,Chennai,Tamil Nadu,"Rs. 7,492",Gig Worker,05/10/2024 08:26 PM,Under Review,Low
usr61377,Amrita Bumb,FZCBE6421S,877804183896,08-Dec-1997,Chennai,Tamil Nadu,"INR 92,450",Retired,,V,Medium
USR27115,Jatin Kurian,DGSJN0178I,313635449113,09-09-1988,Pune,Maharashtra,,Unemployed,,KYC_DONE,Low
usr84644,vasana upadhyay,FUHVH2289V,261481057898,02-20-1998,amritsar,Punjab,11624,Business Owner,,KYC_DONE,Low
USR 36679,Laban Chaudhuri,FYJZU2346B,6307768242588,08/03/1991,Mumbai,Maharashtra,"₹27,918",Farmer,2025/09/28,Pending,low
USR94794,Ekalinga Khalsa,GUICS-1431-D,111947137495,1985/12/12,Delhi,Delhi,"Rs. 37,753",Self Employed,27/05/2024,Under Review,low
usr14451,JACOB RANA,UFOTN1431V,XXXX-XXXX-8349,2005/07/24,Mumbay,Maharashtra,57773,Retired,2024/06/19,Done,Medium
USR-83868,Yauvani Divan,gwedc5496b,XXXX-XXXX-9080,02-Oct-1971,Mumbai,Maharashtra,"INR 16,431",Gig Worker,,Done,Low
USR 31538,Leena Sen,DU0YH69391,755371396858,1983-11-26 19:41:59,Lucknow,Uttar Pradesh,33.4k,Freelancer,1748174037,P,LOW
USR16430,Pushti Mahajan,MTCRC1852V,903744923479,,Hyd,Telangana,32.4k,Salaried,2025-10-10 08:56:57,IN_PROGRESS,Low
USR-54025,  Veda Swamy  ,nlunn3308d,0729458805,,Amritsar,Punjab,9664,Business Owner,07-04-2025,Done,low
USR99349,Samuel Chandra,UDXDS4655,XXXX-XXXX-6897,,Ludhiana,Punjab,"₹57,014",Salaried,03-Dec-2024,Pending,Low
USR-47928,Kashvi Patil,CKKLN4669K,4249-6376-7301,1011753159,Jaipur,Rajasthan,"₹13,798",Gig Worker,09/10/2024,APPROVED,LOW
USR70485,EdhithaParikh,LRPNH9934Q,786342963905,16/07/1968,Kolkata,West Bengal,18727,Retired,11/07/2025,V,low
USR35913,Nikita Cheema,GFHAJ2278Q,7971 9443 2625,1185137433,jalandhar,Punjab,32287,Freelancer,2026/03/15,Pending,Medium
USR79293,EKAJA UPADHYAY,CSAEL3688J,881183341998,12-16-1966,Calcutta,West Bengal,"INR 17,636",Freelancer,26/03/2026,Done,MEDIUM
USR99120,Max Bassi,VLSGO1698U,1381 9530 2890,26/09/1988 06:45 PM,New Delhi,Delhi,49.4k,Student,2025/10/02,VERIFIED,low
USR68747,TEJAS NAIK,IMOBN1842J,0124455966009,1983-01-24 07:50:12,Pune,Maharashtra,29.0k,Business Owner,07/03/2025,KYC_DONE,LOW
USR 76993,william hari,BNYMC6262L,1983 8433 0200,12-30-1998,Bombay,Maharashtra,20.1k,Self Employed,03-Sep-2024,VERIFIED,LOW
USR10317,Yatan Lalla,NKLPB6525C,4377-8008-3952,13/10/1989,HYDERABAD,Telangana,"INR 32,899",Self Employed,12/06/2024,VERIFIED,LOW
USR46670,ZARNA SUBRAMANIAN,DQTJO 8519 S,5010 5007 8139,26-May-2003,Hyderabad,Telangana,Not Available,Retired,,Done,high
USR74367,Wyatt Ganesh,IOWQS2093O,2951 8659 2844,02-10-1989,jaipur,Rajasthan,"INR 18,191",Business Owner,03-02-2026,PENDING,low
USR95861,  Gavin Patla  ,ATWIC3246Y,920540015017,13-Jan-2007,jaipur,Rajasthan,26810,Self Employed,1735767560,APPROVED,LOW
usr60017,Anmol Karnik,OVAVT2385Q,604209034381,1973/07/27,Jaipur,Rajasthan,-31761,Self Employed,2024-12-26 01:17:07,Verified,medium
USR60279,AMRITA BORA,ofgfm4322p,XXXX-XXXX-4581,15/02/1975,Delhi,Delhi,"INR 47,144",Retired,24/01/2026,APPROVED,low
USR75036,Warjas Bhasin,NYQPP-9303-J,070141555009,07/04/1960 07:27 AM,Kolkata,West Bengal,30.9k,Retired,04-Aug-2025,KYC_DONE,LOW
USR73083,Chanakya Chandra,GUAAR4458N,9407 9648 8948,571002407,Kolkata,West Bengal,,Retired,19/04/2025,Done,medium
USR35812,Nilima Rajagopalan,UWRW10589Z,711000775993,09-09-1979,Bangalore,Karnataka,50529,Business Owner,2026/02/16,PENDING,HIGH
USR60388,Kala Sandhu,RUGAN7580V,6709 4666 5865,01-Nov-1968,kolkata,West Bengal,Not Available,Unemployed,2026/03/22,PENDING,low
usr94575,Nirja Shetty,ZEIJC8907U,571736870910,1960/05/24,LKO,Uttar Pradesh,37274,Student,24/01/2026,Rejected,Low
USR18636,Chaitaly Bava,RIBRK9362H,637741017333,-247538293,DELHI,Delhi,"₹17,538",Salaried,2025-04-22 01:54:09,Verified,low
USR88140,Meghana Reddy,VDMIU6984Q,8231 5020 6402,1968/04/19,HYDERABAD,Telangana,39021,Student,16/04/2025,Verified,high
USR75867,Omkaar Karnik,TCZIX 4230 B,XXXX-XXXX-6067,08/12/1965 02:09 AM,Delhi,Delhi,34278,Business Owner,2024-03-24 19:53:26,Done,UNKNOWN
usr73073,balveer roy,uezwk6058o,702557719406,18/09/1995,chennai,Tamil Nadu,67208,Gig Worker,10-16-2025,V,low
usr18933,Anya Sarna,DQMCQ6984R,4643 0222 8179,09-Oct-1986,mumbai,Maharashtra,15227,Business Owner,03-Oct-2025,APPROVED,unknown
USR22053,Sanaya Swamy,XFEYA7443C,044044234056,09/04/1992 01:34 PM,jaipur,Rajasthan,22871,Unemployed,2024-08-10 01:23:49,KYC_DONE,Low
USR78023,Akshay Dugar,PFVJO9121K,5333 1936 8801,07-08-2001,amritsar,Punjab,17837,Business Owner,16/01/2026,VERIFIED,Unknown
USR49889,Sathvik Swaminathan,QXFOB6025V,XXXX-XXXX-4284,1979-08-15 19:26:05,New Delhi,Delhi,48224,Self Employed,2024-05-17 18:48:36,Under Review,medium
USR64099,Akshay Gaba,JIWQM4447Y,8027610604,1976/04/25,Dilli,Delhi,67573,Business Owner,2025-01-06 06:34:15,V,Medium
