merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size
MCH 8766,Shanker Ltd,5912,MEDICAL_STORE,Sole Proprietor,Chennai,Tamil Nadu,2025/07/02,LBCS6149751072464,Live,Rs. 801
MCH7724,  Kapoor-Parmar  ,05311,Retail,INDIVIDUAL,Hyd,Telangana,30/11/2025,ULOQ5236477246986,ACTIVE,431.71
MCH9519,Shere-Banik,5699,CLOTHS,sole_proprietor,lucknow,Uttar Pradesh,07-04-2025,NA,A,889.40
MCH8427,  Sankaran-Rai  ,5942.0,Books,sole_proprietor,Hyd,Telangana,17-Oct-2023,ZQGR3907039607264,Live,Rs. 302
MCH5442,Sarkar-Prabhu,5311,Department Stores,Private Limited,LDH,Punjab,19/12/2023 08:53 PM,,A,"Rs. 3,121"
mch6306,"RAMESH, VISWANATHAN AND KALITA",04131,Transport,PRIVATE-LIMITED,chennai,Tamil Nadu,01-05-2026,XXXX8991,ACTIVE,302.6
MCH7661,Pal-Atwal,7011,HOTEL_LODGING,partnership,Kolkata,West Bengal,2024/06/20,LQAC5434478012412,Active,"₹1,304.11"
MCH-7371,"Ghose, Handa and Golla",5912,MEDICAL_STORE,individual,Chennai,Tamil Nadu,08-Apr-2025,DGYJ0066359514769,A,456.21
MCH3753,"Raj, Gole and Bansal",5411,Grocery Stores,Private Limited,jalandhar,Punjab,2024/12/02,XXXX3925,Active,2699.51
mch1336,"Zachariah, Bhattacharyya and Hegde",5699,Apparel,SOLE_PROPRIETOR,BLR,Karnataka,1725022519,DKKL1392349779906,Active,Rs. 919
MCH1714,Sampath LLC,5699,Fashion,partnership,LKO,Uttar Pradesh,17-Feb-2026,6074080748,Enabled,585.92
MCH2214,Varkey-Seshadri,4131,Transport,PARTNERSHIP,New Delhi,Delhi,18/12/2024,9016212995,Live,-649.44
MCH7094,"D’Alia, Talwar and Mukherjee",5942,Books,individual,ASR,Punjab,02-Feb-2023,,Enabled,₹577.91
MCH5442,"ray, bajaj and shetty",5411,Grocery Stores,Individual,Pune,Maharashtra,01/11/2024 11:03 AM,9826997670,Enabled,₹448.90
mch5915,"Solanki, Banik and Badal",04131,Transport,INDIVIDUAL,Jalandhar,Punjab,10-22-2024,XXXX8472,Live,"1,488.90"
MCH6183,"Goel, Swaminathan and Padmanabhan",5411,Grocery,PRIVATE_LIMITED,ASR,Punjab,03-Jun-2025,4104440790,ACTIVE,Rs. 817
MCH1625,HandaLLC,5912,medical_store,PRIVATE_LIMITED,ludhiana,Punjab,2024/07/27,NA,I,"₹4,123.17"
8817,SawhneyLtd,7011,HOTEL_LODGING,Individual,Poona,Maharashtra,,NA,Disabled,₹495.07
MCH2423,"lad, kibe and bora",7011,HOTEL_LODGING,INDIVIDUAL,Pune,Maharashtra,1698220115,,Closed,2425.0
MCH-2435,"Devi, Baral and Chander",05942,Book Store,SOLE_PROPRIETOR,MUMBAI,Maharashtra,,5760758509,A,717.95
MCH1653,  Mitra Inc  ,7011.0,HOTEL_LODGING,SOLE_PROPRIETOR,Chennai,Tamil Nadu,,XXXX9573,ACTIVE,"₹1,669.53"
MCH3608,"  Raj, Sarin and Sibal  ",4814,Telecom,Partnership,JPR,Rajasthan,08-Dec-2024,XXXX8045,Disabled,1956.65
MCH4184,Dua-Agate,UNKNOWN,HOTEL_LODGING,PARTNERSHIP,Calcutta,West Bengal,2023/03/24,4629473198,I,"1,198.31"
MCH4802,Jain Inc,5411,GROCERY_STORE,Individual,Mumbay,Maharashtra,,WAKX1731194726020,Hold,"₹1,158.19"
1740,"Dhaliwal, Boase and Walla",7011,Hospitality,PARTNERSHIP,Poona,Maharashtra,09/02/2025,LCLK0132407508023,Enabled,Rs. 903
MCH1169,Dey-Gupta,5812,eating place,INDIVIDUAL,BLR,Karnataka,03-17-2023,0295503532,A,1427.7
MCH5288,"THAMAN, MUNI AND OM",5999,Miscellaneous,SOLE-PROPRIETOR,Pune,Maharashtra,08-Jul-2023,7391241084,A,1015.84
MCH6542,  Saraf-Dhingra  ,5311,Retail,SOLE-PROPRIETOR,MUMBAI,Maharashtra,16-Dec-2023,UBFA1146451633512,A,321.72
MCH-7044,"Anne, Som and Ganesan",7011.0,Hotels,INDIVIDUAL,jalandhar,Punjab,2025/08/08,XCXH2265403585911,A,
MCH7062,"upadhyay, sethi and tella",5812,Restaurant,Partnership,Amritsar,Punjab,06-03-2024,NA,Enabled,₹84.66
MCH 1260,OOMMEN-JHA,5411,GROCERY_STORE,INDIVIDUAL,Delhi,Delhi,,XXXX3006,A,1093.23
MCH3659,REGE-RAJA,5942,Stationery,INDIVIDUAL,Amritsar,Punjab,27-Dec-2024,XXXX6878,Live,-2311.5
3176,Gera Inc,4814.0,phone service,private_limited,Lucknow,Uttar Pradesh,10/03/2024,RGRY9601657474373,ACTIVE,1047.58
MCH-6116,KEER-SHUKLA,4131,Transport,individual,Delhi,Delhi,18-Feb-2025,5115475557,Enabled,"Rs. 3,651"
MCH-4934,Gill LLC,5812,Restaurant,Private Limited,LDH,Punjab,07-29-2024,7355149958,Enabled,
MCH-7864,"Joshi, Warrior and Guha",NA,garments,sole_proprietor,jalandhar,Punjab,2023/10/18,,Live,785.07
MCH-7842,J0ha1 Ltd,5812,Restaurants,private_limited,Kolkata,West Bengal,02-06-2025,XXXX0929,INACTIVE,"Rs. 1,856"
4485,NazarethInc,5999,Retail Other,INDIVIDUAL,Poona,Maharashtra,1699382099,6008302979,Hold,"INR 1,928.18"
MCH8023,CHAR-GALA,5699,garments,Individual,Chennai,Tamil Nadu,04-Apr-2024,PWFC1818550515264,Live,837.35
MCH9068,Rege-Rao,UNKNOWN,Hotels,PRIVATE-LIMITED,New Delhi,Delhi,09-Mar-2023,XKVL5640811556536,Active,
MCH8385,Thaker-Hegde,5812,eating place,PARTNERSHIP,amritsar,Punjab,2024/05/14,NA,Live,"2,913.48"
MCH7413,Uppal-Chaudhry,,DEPT_STORE,private_limited,Bengaluru,Karnataka,09-13-2024,3706152456,Live,"3,645.54"
MCH5386,"Hari, Handa and Madan",4814,Mobile Recharge,private_limited,bengaluru,Karnataka,27-Sep-2023,NA,A,INR 682.57
MCH3699,borra and sons,5942,Stationery,Private Limited,Poona,Maharashtra,1766010666,NA,I,790.7
MCH3856,"Sankaran, Anne and Buch",MCC-5812,Food,individual,Kolkata,West Bengal,2025-05-06 17:56:20,XXXX0835,A,Rs. 454
MCH4487,Subramanian-Kannan,4814,phone service,PRIVATE_LIMITED,jaipur,Rajasthan,03-31-2023,GTMT5663658393677,Active,Rs. 259
MCH 4983,"Magar, Ratta and Choudhary",05411,Grocery,PARTNERSHIP,Ludhiana,Punjab,05/07/2023,ZMSE7382357273196,Enabled,₹617.98
MCH1034,DEVI-CHAUDHARI,7011,Hospitality,private_limited,DELHI,Delhi,17/06/2024 10:15 PM,XXXX9097,Enabled,₹243.38
MCH9909,CHAR-MOHANTY,5999,Retail Other,Partnership,DELHI,Delhi,18/02/2023 05:54 AM,4229797435,Live,1739.69
mch9104,Parmar and Sons,5411,groceries,Sole Proprietor,Poona,Maharashtra,,DUAU1962867484687,ACTIVE,"INR 1,913.35"
MCH1739,keer group,5999,Misc Retail,INDIVIDUAL,Kolkata,West Bengal,02-11-2024,,Active,2619.15
mch5870,Deol Group,04131,transprt,sole_proprietor,Madras,Tamil Nadu,02/04/2023 09:18 PM,,Hold,"INR 1,911.31"
mch3274,Sen-Chawla,5311,DEPT_STORE,PRIVATE-LIMITED,Chennai,Tamil Nadu,02-25-2023,8919947096,Active,-1472.57
MCH-8065,Gandhi-Shanker,4131,Bus/Taxi,INDIVIDUAL,lucknow,Uttar Pradesh,19/07/2024 12:29 PM,9755596598,Inactive,674.4
MCH7622,Banerjee-Raman,5812,Food,SOLE_PROPRIETOR,Pune,Maharashtra,11-24-2023,NA,Active,1374.5
MCH5270,"  Kannan, Goda and Kade  ",7011,HOTEL_LODGING,individual,lucknow,Uttar Pradesh,2023-10-13 12:44:32,NA,Disabled,Rs. 469
MCH-3835,"Pillai, Ratti and Chaudhuri",4814,Mobile Recharge,PARTNERSHIP,ludhiana,Punjab,15/01/2023 10:05 AM,4590776710,INACTIVE,"6,901.65"
MCH9322,"Khosla, Walia and Deep",5311,Department Store,PARTNERSHIP,kolkata,West Bengal,07-15-2024,BPNH2377464616036,A,"INR 1,060.15"
MCH3218,"KEER, SONI AND DESHPANDE",5912,chemist,sole_proprietor,Bombay,Maharashtra,03-10-2024,8214766650,Enabled,3727.56
MCH6944,"Ghosh, Hayre and Seth",5699,Apparel,individual,Jaipur,Rajasthan,2024/06/29,,I,
MCH7195,Som and Sons,5999,Miscellaneous,sole_proprietor,Chennai,Tamil Nadu,1729003276,NA,ACTIVE,1440.74
MCH8558,"JHA, BHAT AND SWAMINATHAN",misc,Mobile Recharge,SOLE_PROPRIETOR,bengaluru,Karnataka,13-Nov-2024,NA,ACTIVE,2933.92
MCH5974,Padmanabhan LLC,5812,Food,individual,lucknow,Uttar Pradesh,2023-03-11 10:03:46,XXXX9484,A,"Rs. 1,194"
MCH6783,"Deep, Pall and Suri",5912,medical,INDIVIDUAL,LKO,Uttar Pradesh,28/11/2025 01:45 PM,NA,Live,"Rs. 1,131"
MCH5745,"Mahal, Gokhale and Shah",5699.0,CLOTHS,SOLE_PROPRIETOR,LKO,Uttar Pradesh,1683167730,XXXX1251,Enabled,"Rs. 1,104"
MCH5576,oza plc,4131,Transportation,SOLE_PROPRIETOR,Bengaluru,Karnataka,27/07/2024,XXXX6114,ACTIVE,
MCH2503,Ravel PLC,4814,Mobile Recharge,INDIVIDUAL,kolkata,West Bengal,10-Mar-2025,5029689598,Active,Rs. 858
MCH 2102,"Mand, Bobal and Saini",5812,Restaurant,INDIVIDUAL,ludhiana,Punjab,25-Apr-2024,,ACTIVE,-2985.52
MCH7089,"Reddy, Dua and Trivedi",5912.0,Medical,Private Limited,Kolkata,West Bengal,2023-08-03 14:43:57,LAWF4141310421548,I,819.59
MCH1077,Mitter and Sons,5812,Restaurant,individual,Chennai,Tamil Nadu,2026/01/12,,I,606.84
MCH-8150,Hegde-Doctor,5912,Pharmacy,PARTNERSHIP,Poona,Maharashtra,11-02-2023,MNHK7085418913677,Live,"Rs. 1,430"
MCH 4102,Om Ltd,4814,phone service,PRIVATE_LIMITED,bengaluru,Karnataka,2023/03/20,,Active,1056.57
MCH7750,"Rama, Garde and Ravi",UNKNOWN,TRAVEL,Partnership,bengaluru,Karnataka,22-Jan-2025,XXXX7708,Enabled,1271.38
MCH8614,Basu-Gola,4131,TRAVEL,PARTNERSHIP,Poona,Maharashtra,08/01/2026,XXXX7777,Live,1454.86
mch3081,"Anne, Choudhry and Nanda",5912,MEDICAL_STORE,Partnership,Hyderabad,Telangana,23/12/2024,4317690840,Active,Rs. 590
MCH-9125,"mallick, walia and kanda",5311,Department Stores,PARTNERSHIP,chennai,Tamil Nadu,21/10/2023 07:24 PM,NA,Live,3007.21
MCH6641,Sunder-Taneja,5411,kirana,Individual,kolkata,West Bengal,24/12/2025 11:48 PM,,Active,INR 126.11
MCH1750,RAVI-DHAR,04814,Telecom,SOLE_PROPRIETOR,LDH,Punjab,1697081250,NA,Enabled,-1422.61
MCH-6743,"mistry, acharya and rau",misc,misc retail,PRIVATE-LIMITED,Kolkata,West Bengal,25-Jul-2025,XXXX9521,Inactive,-1997.32
MCH4230,Jha Group,5912,Pharmacy,PRIVATE-LIMITED,JPR,Rajasthan,,XXXX6774,Active,911.06
MCH3761,"Bal,MittalandPrabhakar",5999,Other,private_limited,Poona,Maharashtra,11-Jun-2025,,Enabled,6900.33
MCH1839,Krish Group,05411,Grocery Stores,SOLE_PROPRIETOR,Jalandhar,Punjab,29/01/2024 08:47 PM,,Active,"₹1,503.47"
6959,"Agrawal, Bhatt and Babu",7011,Hotels,partnership,Lucknow,Uttar Pradesh,2024-05-24 03:34:51,NA,Live,611.31
MCH7383,Mannan Ltd,5999,Misc Retail,INDIVIDUAL,Jalandar,Punjab,,NA,ACTIVE,2867.55
MCH8770,Mani-Mutti,5999,Other,SOLE_PROPRIETOR,New Delhi,Delhi,2023/04/07,XXXX8061,Enabled,Rs. 379
mch8755,"Biswas, Divan and Sachdeva",7011,HOTEL_LODGING,PRIVATE_LIMITED,chennai,Tamil Nadu,25/07/2025 09:26 AM,1014752136,Hold,"INR 2,277.32"
MCH5370,Shenoy Ltd,5912,MEDICAL_STORE,Private Limited,Hyderabad,Telangana,26/06/2023,XXXX5771,Live,1465.66
MCH8490,SEKHON-CHADHA,05699,garments,SOLE_PROPRIETOR,Dilli,Delhi,06-28-2024,XXXX6195,Closed,-694.05
MCH8645,"Desai, Agarwal and Handa",4814,Mobile Recharge,INDIVIDUAL,ludhiana,Punjab,2024/03/31,NA,Active,"1,177.09"
MCH1706,Merchant-Dhar,5942,Books,private_limited,amritsar,Punjab,25-May-2023,,A,954.61
MCH-3395,Merchant-Johal,4131,Bus/Taxi,individual,lucknow,Uttar Pradesh,,MDBK0638673035972,Active,"₹2,176.33"
MCH1430,"Bhavsar, Dora and Singh",5812,Restaurant,PRIVATE_LIMITED,Dilli,Delhi,2024/03/07,NA,Enabled,₹238.76
MCH8037,Srinivas Ltd,4131,transprt,individual,pune,Maharashtra,1673713148,,Blocked,₹671.20
MCH2384,Dugar-Sathe,,telecom,partnership,ludhiana,Punjab,10-01-2023,9586840707,Active,"7,203.05"
MCH3701,Mand-Bhat,MCC-5999,Retail Other,SOLE-PROPRIETOR,LKO,Uttar Pradesh,2024/05/07,3078444164,Closed,₹231.29
MCH3869,HEGDE LTD,NA,Department Store,partnership,Pune,Maharashtra,2026-01-28 22:35:06,NA,ACTIVE,-342.59
mch4621,Ravel-Chaudhuri,5942,Stationery,PRIVATE_LIMITED,delhi,Delhi,04-Aug-2024,RGWL4221508668071,ACTIVE,-397.3
MCH 5676,Kohli-Bir,4814,Mobile Recharge,private_limited,LKO,Uttar Pradesh,29/04/2024 08:08 PM,XXXX1129,ACTIVE,-1466.78
MCH5390,"Choudhry, Dube and Morar",NA,Bus/Taxi,Partnership,ludhiana,Punjab,26-Aug-2024,,Live,420.78
MCH2704,Sengupta-Sarin,5699,CLOTHS,private_limited,Poona,Maharashtra,1678259496,TSWF3138170868556,Active,2593.67
MCH1479,"Mandal, Barad and Srinivasan",5942,Books,PARTNERSHIP,kolkata,West Bengal,27/07/2025,XXXX4686,Enabled,
mch3449,"Sundaram, Dasgupta and Dutt",5999,Miscellaneous,Individual,chennai,Tamil Nadu,06-14-2025,9645543739,INACTIVE,Rs. 436
mch9416,  Kulkarni and Sons  ,5411,Grocery Stores,PARTNERSHIP,Bombay,Maharashtra,2024-12-13 22:23:48,0558936473,A,Rs. 755
MCH4747,issac plc,4131,TRAVEL,private_limited,mumbai,Maharashtra,2023-07-07 09:40:00,3874952784,Closed,
MCH7003,"Dutt, Sachdeva and Sridhar",MCC-5999,Retail Other,INDIVIDUAL,lucknow,Uttar Pradesh,2025/04/30,7336401497,Disabled,418.71
MCH3123,"Hegde, Bahl and Comar",NA,TRAVEL,Private Limited,New Delhi,Delhi,01-Jun-2023,0540867962,A,2133.64
MCH5905,"Hayer, Char and Jain",5999,Retail Other,PRIVATE_LIMITED,Poona,Maharashtra,03-01-2025,NA,Enabled,2191.84
mch5737,Ben Inc,05699,Apparel,INDIVIDUAL,LDH,Punjab,13/06/2023,3336843959,Inactive,-2812.11
MCH8076,"Sani, Sanghvi and Butala",05311,DEPT_STORE,individual,LDH,Punjab,2024/07/02,9096281984,Enabled,INR 470.52
MCH4691,"Deshmukh, Pant and Garg",7011,Hotels,SOLE-PROPRIETOR,Bengaluru,Karnataka,2025/05/10,,A,2116.48
MCH9092,Mall-Deshpande,7011,Hospitality,Partnership,Delhi,Delhi,26/12/2025,JMDU2866891583451,Inactive,"₹1,485.10"
MCH-9857,Mitra-Bala,5311.0,Department Store,PARTNERSHIP,Bengaluru,Karnataka,1705278099,7322976024,Live,507.74
MCH9056,"Misra, Kalita and Kapur",5942,Books,PRIVATE_LIMITED,LKO,Uttar Pradesh,06-17-2023,0830352688,Live,497.59
MCH9733,SATHE-HARI,04131,Transport,PARTNERSHIP,Bengaluru,Karnataka,2025-09-24 05:50:29,,ACTIVE,"₹1,033.79"
MCH7489,  Sridhar PLC  ,5999,Misc Retail,Individual,BLR,Karnataka,15-Sep-2024,NA,Live,990.64
MCH8297,Ghose PLC,4131,TRAVEL,Partnership,kolkata,West Bengal,12-02-2024,XXXX1368,A,"₹1,408.64"
MCH 3733,Ramakrishnan-Chaudhuri,7011,Hotels,SOLE_PROPRIETOR,Amritsar,Punjab,15-Mar-2025,NA,Enabled,1213.25
MCH9940,"Thakur, Chokshi and Char",5699,garments,SOLE_PROPRIETOR,Jalandhar,Punjab,2023/01/16,NA,A,"Rs. 1,656"
MCH 3284,  Lal and Sons  ,,Mobile Recharge,Private Limited,ludhiana,Punjab,02-18-2024,XXXX5805,Closed,"3,943.29"
MCH4068,Balakrishnan Inc,4814,TELECOM,INDIVIDUAL,jalandhar,Punjab,11-23-2024,,A,1322.89
MCH5938,Prabhu LLC,05999,Other,SOLE_PROPRIETOR,Jalandar,Punjab,16/10/2024,,Active,590.79
MCH4968,Choudhry Inc,4814,Mobile Recharge,Partnership,jaipur,Rajasthan,,7588932286,Active,1122.44
MCH8844,"Lad, Walia and Raj",5912,chemist,INDIVIDUAL,Ludhiana,Punjab,26-Nov-2025,5044649266,Active,
8312,"Ramanathan, Andra and Sarma",5912,Medical,partnership,LKO,Uttar Pradesh,20-Feb-2023,XXXX8360,Enabled,-1966.71
MCH5968,"SOMAN, ISSAC AND GOSWAMI",5311,DEPT_STORE,Private Limited,Jalandhar,Punjab,16/10/2025,2039525092,A,5598.75
MCH9004,Vaidya-Subramanian,,chemist,private_limited,LDH,Punjab,08/03/2025 07:05 PM,UZFO1636955430005,SUSPENDED,-1239.93
MCH-6044,Narain-Srivastava,7011,Hospitality,SOLE_PROPRIETOR,HYDERABAD,Telangana,11/02/2026,NA,Live,INR 141.65
mch4413,"Parekh,KadeandTalwar",5699,CLOTHS,Sole Proprietor,LKO,Uttar Pradesh,11-Dec-2025,9207485110,ACTIVE,
MCH3779,aggarwal-hans,05311,Department Stores,PRIVATE_LIMITED,Calcutta,West Bengal,2024-12-04 08:30:32,VKLU5024337304270,Live,-1502.01
mch8198,Buch-Sengupta,5311,department stores,individual,Kolkata,West Bengal,2023/01/18,,Inactive,2004.67
MCH4133,Buch-Hayre,5912,Pharmacy,PARTNERSHIP,kolkata,West Bengal,16/02/2024,NA,Hold,-1903.02
MCH6816,Muni-Bakshi,NA,Book Store,PRIVATE_LIMITED,MUMBAI,Maharashtra,1760902580,3427916602,S,"1,412.92"
MCH 1142,MORAR LLC,MCC-5999,Misc Retail,SOLE_PROPRIETOR,jalandhar,Punjab,,NA,Active,
7568,"CHOKSHI, LALL AND SUBRAMANIAM",4131,Transport,individual,Amritsar,Punjab,15/11/2025 11:29 PM,XXXX4056,Enabled,
MCH6970,  Mani-Sankaran  ,5411,Grocery Stores,PARTNERSHIP,Delhi,Delhi,09-25-2024,8930276730,Live,511.17
MCH8338,Basu Ltd,5812,Food,PRIVATE-LIMITED,pune,Maharashtra,2025/06/21,XXXX2977,ACTIVE,279.50
mch8189,BAJAJ-SURA,4131,Bus/Taxi,Sole Proprietor,Delhi,Delhi,1675164649,,Enabled,1010.26
MCH6551,Kala LLC,4131,Transport,private_limited,JPR,Rajasthan,09-11-2025,,Active,
MCH 8823,SUBRAMANIAN INC,5699,Clothing,Partnership,mumbai,Maharashtra,01-31-2024,XXXX6614,SUSPENDED,523.43
MCH8140,"  Chokshi, Johal and Sachdeva  ",5812.0,Food,sole_proprietor,Calcutta,West Bengal,1724530179,,A,1136.04
MCH7688,"  Kata, Bobal and Basu  ",5912,MEDICAL_STORE,SOLE-PROPRIETOR,LDH,Punjab,29/07/2025,7749062073,A,"Rs. 3,346"
MCH8673,"Bahl, Chopra and Jaggi",5942,Stationery,SOLE-PROPRIETOR,Amritsar,Punjab,16/11/2024,NA,Enabled,1166.72
MCH3393,"PANCHAL, MISTRY AND SAWHNEY",,Grocery,SOLE-PROPRIETOR,Amritsar,Punjab,,NA,ACTIVE,Rs. 612
MCH2923,bahri plc,MCC-5912,Pharmacies,sole_proprietor,Bengaluru,Karnataka,2024/11/11,,Live,1195.19
MCH2887,Rau-Saha,MCC-5699,Clothing,SOLE-PROPRIETOR,Delhi,Delhi,2023/08/17,XXXX7555,ACTIVE,
mch1973,"Walia, Khatri and Saha",5942.0,BOOKS_STATIONERY,SOLE_PROPRIETOR,LKO,Uttar Pradesh,16/11/2025,2944514975,A,
MCH6729,Sharma and Sons,5311,Retail,partnership,Amritsar,Punjab,27/01/2023,NA,Active,442.47
MCH3652,Varghese PLC,,Other,Partnership,LDH,Punjab,,NA,Active,"Rs. 2,254"
MCH6741,PARIKH-BHATT,7011,Hotel,PARTNERSHIP,DELHI,Delhi,06-20-2025,,Hold,664.53
MCH9450,"Bahl, Varughese and Char",04814,Telecom,PARTNERSHIP,pune,Maharashtra,1687451608,RGOX3327381847596,Live,Rs. 260
MCH8066,Bandi-Zacharia,misc,TELECOM,INDIVIDUAL,pune,Maharashtra,,2423721940,Active,"10,687.04"
MCH2910,"Anand, Bhatia and Bora",05942,BOOKS_STATIONERY,Partnership,Pune,Maharashtra,2024-07-27 19:48:30,,Active,759.28
mch6656,uppal llc,5812.0,FOOD_SERVICES,INDIVIDUAL,LDH,Punjab,11-Oct-2023,XXXX4591,ACTIVE,488.8
MCH-5674,"Chhabra, Samra and Ghosh",04131,transprt,Partnership,Mumbai,Maharashtra,,,Live,1727.77
MCH3563,Devi-Dasgupta,4131,Bus/Taxi,PARTNERSHIP,jalandhar,Punjab,09/08/2023 08:21 AM,,Active,418.41
MCH4712,"  Gulati, Koshy and Purohit  ",5812,Food,individual,Lucknow,Uttar Pradesh,13/06/2023 07:51 PM,,Hold,576.59
MCH9371,Mand-Oommen,NA,kirana,private_limited,Madras,Tamil Nadu,2023/11/11,,ACTIVE,₹284.42
MCH1227,Shah and Sons,5699,Clothing,PRIVATE-LIMITED,LKO,Uttar Pradesh,01-Jul-2023,NA,Enabled,1660.63
MCH7443,chander-manda,4131,transprt,PRIVATE_LIMITED,Dilli,Delhi,27-Mar-2024,NA,Active,"Rs. 1,371"
MCH3896,"  Bansal, Thakkar and Dar  ",5942,Books,sole_proprietor,Bangalore,Karnataka,20/04/2023,HRLW3110428710394,ACTIVE,
MCH3659,Samra Inc,5812,Restaurants,INDIVIDUAL,Madras,Tamil Nadu,11/04/2023 10:53 AM,3971816049,A,2958.27
MCH4836,"  Sidhu, Krish and Wadhwa  ",5812,FOOD_SERVICES,Individual,Poona,Maharashtra,2025-11-15 20:13:55,OUBF1585452700403,ACTIVE,Rs. 431
mch1349,Verma-Rastogi,5942,BOOKS_STATIONERY,Partnership,Bombay,Maharashtra,2024-12-30 09:34:19,0030472757,S,"1,183.30"
MCH6062,"Suresh, Kibe and Sa1vi",,Department Store,PRIVATE_LIMITED,amritsar,Punjab,2023-11-27 01:28:22,XXXX9135,Enabled,"₹3,660.19"
MCH9176,Jayaraman PLC,5311,Department Store,Private Limited,Jalandar,Punjab,16/08/2025,NA,Suspended,609.42
1395,Venkatesh LLC,MCC-5812,Restaurant,partnership,lucknow,Uttar Pradesh,2023-04-16 01:21:59,2640758547,Active,Rs. 641
MCH3907,"Goswami, Chaudhary and Nanda",4814,phone service,INDIVIDUAL,ludhiana,Punjab,2025/06/13,NA,A,552.22
MCH6598,"Sachar, Thakkar and Sachar",5699,CLOTHS,PRIVATE-LIMITED,ASR,Punjab,2024/01/26,FGUE5705085368360,ACTIVE,Rs. 421
mch8869,Tella-Roy,5912,MEDICAL_STORE,sole_proprietor,LDH,Punjab,05-17-2025,3757131975,Active,₹618.72
MCH-9037,Varty-Vaidya,04131,Transportation,PRIVATE_LIMITED,Jalandhar,Punjab,17/04/2023 09:34 PM,XXXX4749,Active,2383.02
MCH 8210,"Dave, Bath and Cherian",4131,TRAVEL,SOLE_PROPRIETOR,HYDERABAD,Telangana,10/04/2025,2958672318,Active,3204.47
MCH5850,Virk-Loke,5699,CLOTHS,PARTNERSHIP,Mumbay,Maharashtra,,QOYF2667573006038,ACTIVE,"Rs. 3,558"
MCH8945,"Deol, Pant and Parekh",4814,Telecom,Sole Proprietor,amritsar,Punjab,18/01/2026,NA,Live,707.94
MCH 9402,Vyas-Nath,5812,Restaurant,PRIVATE_LIMITED,LKO,Uttar Pradesh,18/09/2023,,Active,-640.89
MCH1769,"Jha, Samra and Jhaveri",5311.0,DEPT_STORE,Private Limited,mumbai,Maharashtra,10-20-2023,XXXX5444,Live,₹522.35
MCH1011,Wable and Sons,5411.0,groceries,PRIVATE_LIMITED,Ludhiana,Punjab,02/11/2023,NA,Active,"6,536.07"
MCH2875,Chander-Parmer,5311,Department Store,PARTNERSHIP,Ludhiana,Punjab,12/11/2024,XXXX0207,A,351.55
MCH4097,Venkataraman PLC,5912,Pharmacy,SOLE-PROPRIETOR,Bangalore,Karnataka,25/05/2025 04:58 AM,NA,A,405.21
MCH5648,Jain-Bera,5912,chemist,Sole Proprietor,Ludhiana,Punjab,,NA,Enabled,"₹1,745.30"
MCH2229,  Maharaj Group  ,5999,Misc Retail,private_limited,HYDERABAD,Telangana,12-Dec-2025,NA,Enabled,289.57
MCH8455,Chauhan-Raju,5311,DEPT_STORE,private_limited,Poona,Maharashtra,03-29-2023,5585488676,Active,"₹1,832.78"
MCH7020,Dalal LLC,5311,Department Store,Partnership,Chennai,Tamil Nadu,2023-10-01 13:17:54,,ACTIVE,1105.4
MCH6783,Raju Group,5812,FOOD_SERVICES,INDIVIDUAL,Mumbay,Maharashtra,2025-05-17 11:49:22,XXXX7297,ACTIVE,
MCH-8029,"Gokhale, Varughese and Dube",MCC-5311,Retail,sole_proprietor,Hyd,Telangana,21-Dec-2025,GRPS2021500015035,Live,Rs. 973
MCH2309,TripathiPLC,,groceries,INDIVIDUAL,JPR,Rajasthan,2025-12-22 22:12:34,5026901266,ACTIVE,869.28
MCH7239,"Trivedi, Ramesh and Prabhakar",,Apparel,sole_proprietor,LKO,Uttar Pradesh,1771884884,NA,A,-918.27
MCH9957,"Choudhury, Doctor and Das",5942,Books,PARTNERSHIP,Jalandhar,Punjab,15-Mar-2023,XXXX1369,Live,
MCH-7266,Sule PLC,5812,eating place,Partnership,jaipur,Rajasthan,1756556931,XXXX3283,Enabled,
MCH1971,"Batta, Lal and Wason",05699,Clothing,PRIVATE-LIMITED,mumbai,Maharashtra,1760270704,,Enabled,854.92
MCH7912,"dewan, tak and subramanian",5912,Pharmacies,PARTNERSHIP,chennai,Tamil Nadu,2025-01-17 15:12:23,XOLJ5859104474839,Enabled,
MCH7639,Dewan-Ravi,05699,garments,Partnership,Calcutta,West Bengal,31/07/2023,XXXX1970,Live,-545.41
MCH2045,Nadig-Bal,5699,CLOTHS,PRIVATE-LIMITED,pune,Maharashtra,05/02/2024 11:14 PM,NA,A,-2363.1
MCH6755,Subramaniam Inc,7011,Hospitality,partnership,delhi,Delhi,23-Mar-2024,,Live,"1,535.05"
MCH 3675,Grewal and Sons,4814,phone service,PRIVATE-LIMITED,pune,Maharashtra,10-19-2025,YCGE0713459513460,I,₹263.38
MCH 9458,"Basak, Natarajan and Golla",4814,Mobile Recharge,Individual,Mumbai,Maharashtra,10/06/2024 01:29 PM,ROVV3982446480189,ACTIVE,"1,528.67"
MCH-5953,"Sandhu, Srinivas and Thakur",5699,garments,PRIVATE-LIMITED,Amritsar,Punjab,10/09/2023 07:25 PM,TMUQ0408880729796,Live,"₹3,101.03"
