txn_id,timestamp,timestamp_status,user_id,merchant_id,amount,amount_status,utr,utr_status,mcc,mcc_status,status,full_name,pan,pan_status,aadhaar,aadhaar_status,date_of_birth,age_status,city,state,monthly_income,income_status,occupation,signup_timestamp,signup_date,account_age_days,signup_status,risk_segment,kyc_status,merchant_name,mcc_mer,merchant_category,business_type,city_mer,state_mer,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_category,onboarding_date_status,settlement_account_status,merchant_status_status,ticket_size_status,txn_id_clean,dispute_count,total_disputed_amount,latest_reported,top_reason_code,max_severity,is_kyc_linked,is_merchant_linked,is_disputed,mcc_derived,age,flag_amount_anomaly,flag_utr_invalid,flag_missing_utr_and_failed,flag_mcc_invalid,flag_kyc_doc_invalid,flag_kyc_doc_missing,flag_underage,flag_income_anomaly,flag_rejected_kyc_active,flag_under_review_kyc_active,flag_brand_new_account,flag_merchant_suspended,flag_merchant_status_unknown,flag_ticket_size_imputed,flag_amount_vs_ticket_mismatch,flag_high_severity_dispute,flag_unauthorized_reason,flag_disputed_amount_mismatch,flag_unlinked_kyc,flag_unlinked_merchant,txn_hour,txn_day_of_week,is_weekend,is_night_txn,flag_round_amount,signup_date_parsed,days_since_signup_at_txn,user_txn_count,user_total_volume,user_dispute_count,user_failed_count,user_distinct_merchants,user_max_single_txn,user_failed_rate,user_avg_amount,user_std_amount,user_amount_zscore,flag_amount_zscore_outlier,user_income_to_spend_ratio,flag_income_spend_mismatch,flag_new_account_high_volume,flag_invalid_kyc_high_volume,merchant_txn_count,merchant_total_volume,merchant_dispute_count,merchant_disputed_txn_count,merchant_chargeback_ratio,merchant_ratio_insufficient_sample,flag_merchant_above_category_median,category_txn_count,category_total_volume,category_dispute_count,category_chargeback_ratio,user_cycle_score,merchant_cycle_score,flag_count,fraud_risk_score,risk_tier
TXN00014703,2026-03-30 22:44:31,VALID,USR37175,MCH7600,13527.59,VALID,UTR2797266008,VALID,5912.0,VALID,SUCCESS,Indali Dasgupta,RRJUC4289G,VALID,9287716390189,INVALID,1976-04-22,VALID,Pune,Maharashtra,17567.0,STANDARD_INCOME,Freelancer,01/05/2025,2025-01-05,616.0,DATE_ONLY,Medium,APPROVED,"Minhas, Rattan And Oak",5311.0,Retail,Sole Proprietorship,Ludhiana,Punjab,2023-10-13,XXXX9742,Active,0.10025,Found Duplicate,present,MASKED,PROVIDED,PROVIDED,,,,,,,True,True,False,0,50.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,22,0,False,False,False,2025-01-05,449.0,2,21565.760000000002,0.0,0,2,13527.59,0.0,10782.880000000001,3881.6061067810583,0.7071067811865472,False,0.10230242310392593,False,False,False,2,24796.5,0.0,0,,True,False,321.0,3825133.25,41.0,0.1277258566978193,0.0,0.0,2,0.05555555555555555,LOW
TXN00013189,2026-01-06 03:12:22,VALID,USR64786,MCH1185,23873.15,VALID,UTR8130946130,VALID,,MISSING,SUCCESS,,,,,,,,,,,,,,,,,,,"Buch, Barad And Toor",5999.0,Other / Misc,Partnership,Jalandhar,Punjab,2024-06-16,6769671490,Active,2955.34,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,1,False,True,False,,,2,26549.960000000003,0.0,0,2,23873.15,0.0,13274.980000000001,14988.075750335665,0.7071067811865475,False,,False,False,False,2,32752.04,0.0,0,,True,False,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.0,2,0.05555555555555555,LOW
TXN00012711,2026-03-27 12:39:36,VALID,USR70140,MCH9545,3964.4,VALID,UTR7200469343,VALID,7011.0,VALID,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,12,4,False,False,False,,,1,3964.4,0.0,1,1,3964.4,1.0,3964.4,,,False,,False,False,False,2,10330.4,0.0,0,,True,False,,,,,0.0,0.0,0,0.0,LOW
TXN00007061,2026-01-21 13:22:58,VALID,USR32935,MCH2103,23583.32,VALID,UTR4366073186,VALID,5812.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,13,2,False,False,False,,,1,23583.32,0.0,0,1,23583.32,0.0,23583.32,,,False,,False,False,False,6,58524.52,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00002356,2026-12-02 12:03:02,VALID,USR92116,MCH4725,3022.75,VALID,UTR2879449621,VALID,4131.0,VALID,SUCCESS,Sarthak Kapadia,BYRSC8401M,VALID,206667582091,VALID,1998-09-27,VALID,Ludhiana,Punjab,32551.0,STANDARD_INCOME,Farmer,09/06/2025 10:11 AM,2025-09-06,372.0,VALID,Low,APPROVED,Joshi Plc,5311.0,Department Store,Private Limited,Amritsar,Punjab,2023-05-23,UNBB3297911061225,Active,639.24,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,True,True,False,0,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,2,False,False,False,2025-09-06,452.0,1,3022.75,0.0,0,1,3022.75,0.0,3022.75,,,False,0.007738497537198038,False,False,False,2,23460.77,0.0,0,,True,False,725.0,8779829.22,85.0,0.11724137931034483,0.0,0.0,0,0.0,LOW
TXN00011291,2026-03-15 06:13:46,VALID,USR83428,MCH5160,14695.85,VALID,UTR4931809660,VALID,5812.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Subramanian Inc,7011.0,Hospitality & Hotels,Partnership,Amritsar,Punjab,2025-11-17,,Unknown,1435.76,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,6,6,True,False,False,,,2,34837.31,1.0,0,2,20141.46,0.0,17418.655,3850.627758697275,-0.7071067811865471,False,,False,False,False,2,15161.48,0.0,0,,True,False,950.0,11123760.77,125.0,0.13157894736842105,0.0,0.0,1,0.027777777777777776,LOW
TXN00015791,2026-03-05 18:04:00,VALID,USR32391,MCH1054,19967.34,VALID,UTR3740405228,VALID,4131.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Cheema Ltd,5311.0,Department Store,Private Limited,Pune,Maharashtra,2023-05-27,,Active,868.09,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,18,3,False,False,False,,,1,19967.34,0.0,0,1,19967.34,0.0,19967.34,,,False,,False,False,False,4,65716.24,0.0,0,0.0,False,False,725.0,8779829.22,85.0,0.11724137931034483,0.0,0.0,1,0.027777777777777776,LOW
TXN00002410,2026-02-06 13:43:35,VALID,USR33634,MCH1644,11355.5,VALID,UTR3622106424,VALID,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,13,4,False,False,False,,,1,11355.5,0.0,0,1,11355.5,0.0,11355.5,,,False,,False,False,False,6,68490.07,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00012404,2026-02-05 18:03:07,VALID,USR90539,MCH9518,6727.24,VALID,UTR2855304769,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,18,3,False,False,False,,,1,6727.24,0.0,0,1,6727.24,0.0,6727.24,,,False,,False,False,False,4,39336.96,1.0,1,0.25,False,False,,,,,0.0,0.0,0,0.075,LOW
TXN00007826,2026-01-27 03:46:00,VALID,USR93275,MCH4379,21419.68,VALID,UTR6051624471,VALID,,MISSING,SUCCESS,Pallavikothari,IGBDB6829A,VALID,178219892543,VALID,1977-04-13,VALID,Hyderabad,Telangana,69681.0,STANDARD_INCOME,Retired,06/09/2025,2025-06-09,461.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,49.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,1,False,True,False,2025-06-09,232.0,2,28392.97,0.0,1,2,21419.68,0.5,14196.485,10215.140332665529,0.7071067811865475,False,0.03395589663370694,False,False,False,6,58051.94,0.0,0,0.0,False,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00013833,2026-03-24 06:53:52,VALID,USR97369,MCH5710,17193.16,VALID,UTR5386880571,VALID,5411.0,VALID,SUCCESS,Falan Swaminathan,LDBVT9928M,VALID,314839765813,VALID,2007-12-17,VALID,Bengaluru,Karnataka,15403.0,STANDARD_INCOME,Unemployed,2025/08/05,2025-08-05,404.0,DATE_ONLY,Medium,APPROVED,Karnik Ltd,5942.0,Books & Stationery,Partnership,Jaipur,Rajasthan,2025-12-24,4751773025,Active,2156.34,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,True,True,False,0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6,1,False,False,False,2025-08-05,231.0,1,17193.16,0.0,0,1,17193.16,0.0,17193.16,,,False,0.09301845960743578,False,False,False,7,89382.36,1.0,1,0.14285714285714285,False,True,850.0,10256313.08,112.0,0.13176470588235295,0.0,0.0,2,0.0984126984126984,LOW
TXN00008347,2026-03-21 13:23:01,VALID,USR30149,MCH8154,-20280.95,NEGATIVE,UTR7813726412,VALID,5812.0,VALID,SUCCESS,Veer Mand,RBXFW7327,INVALID,394089474527,VALID,1996-03-06,VALID,Hyderabad,Telangana,-25616.0,NEGATIVE,Freelancer,03-04-2026,2026-03-04,193.0,DATE_ONLY,High,APPROVED,Yohannan Plc,4131.0,Transport & Travel,Sole Proprietorship,Jalandhar,Punjab,2023-06-26,,Suspended,998.6,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,True,True,False,0,30.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,13,5,True,False,False,2026-03-04,17.0,1,-20280.95,0.0,0,1,-20280.95,0.0,-20280.95,,,False,,False,False,False,4,-1590.1100000000004,1.0,1,0.25,False,True,991.0,11848066.26,143.0,0.1442986881937437,0.0,0.0,6,0.24166666666666664,MEDIUM
TXN00008601,2026-02-07 01:04:00,VALID,USR10364,MCH6125,10464.89,VALID,UTR7120517145,VALID,,MISSING,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1,5,True,True,False,,,2,21079.1,0.0,0,2,10614.21,0.0,10539.55,105.58518456677507,-0.7071067811865476,False,,False,False,False,1,10464.89,0.0,0,,True,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00019077,2026-02-10 15:59:30,VALID,USR63916,MCH6183,23430.37,VALID,UTR9969773280,VALID,4131.0,MISSING,SUCCESS,Zarna Kalita,IKNNM8129,INVALID,975269374170,VALID,1965-03-17,VALID,Chennai,Tamil Nadu,20696.0,STANDARD_INCOME,Salaried,,,,MISSING_DATE,Low,APPROVED,Nayar And Sons,4131.0,Transport & Travel,Individual,Jalandhar,Punjab,2023-07-06,XXXX7204,Active,0.2423,Found Duplicate,present,MASKED,PROVIDED,PROVIDED,,,,,,,True,True,False,1,61.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,15,1,False,False,False,,,1,23430.37,0.0,0,1,23430.37,0.0,23430.37,,,False,0.09434339163767555,False,False,False,3,53359.229999999996,0.0,0,0.0,False,False,991.0,11848066.26,143.0,0.1442986881937437,0.0,0.0,2,0.05555555555555555,LOW
TXN00006897,2026-02-07 00:39:45,VALID,USR55251,MCH8902,20169.63,VALID,UTR4749001988,VALID,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Sabharwal Ltd,5411.0,Grocery,Sole Proprietorship,Amritsar,Punjab,2024-12-27,8958186574,Active,270.57,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,TXN00006897,1.0,3386.1,2026-01-03 00:00:00,DUPLICATE_DEBIT,LOW,False,True,True,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0,5,True,True,False,,,1,20169.63,1.0,0,1,20169.63,0.0,20169.63,,,False,,False,False,False,1,20169.63,1.0,1,,True,False,895.0,10910200.26,127.0,0.1418994413407821,0.0,0.0,3,0.08333333333333333,LOW
TXN00016167,2026-03-12 02:34:02,VALID,USR13352,MCH9399,11911.06,VALID,UTR4136887766,VALID,5812.0,VALID,SUCCESS,Jeet Rana,UQWGR6251R,VALID,743966370761,VALID,1964-06-21,VALID,Jaipur,Rajasthan,,MISSING,Student,2024/09/06,2024-09-06,737.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,62.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,3,False,True,False,2024-09-06,552.0,1,11911.06,0.0,0,1,11911.06,0.0,11911.06,,,False,,False,False,False,2,13809.89,1.0,1,,True,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00010130,2026-01-29 00:00:00,DATE_ONLY,USR31785,MCH9324,17049.01,VALID,UTR0109778245,VALID,5812.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,3,False,True,False,,,1,17049.01,0.0,0,1,17049.01,0.0,17049.01,,,False,,False,False,False,2,18032.57,1.0,1,,True,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00001814,2026-12-01 06:34:49,VALID,USR11627,MCH9304,533.41,VALID,UTR5755686972,VALID,5411.0,VALID,SUCCESS,Ekanta Dhillon,RSOWY9000U,VALID,039564271465,VALID,1982-04-25,VALID,Kolkata,West Bengal,-67333.0,NEGATIVE,Farmer,05/08/2024,2024-05-08,858.0,DATE_ONLY,Low,APPROVED,Char Ltd,4814.0,Telecom,Individual,Bengaluru,Karnataka,2024-05-01,,Active,531.14,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,True,True,False,0,44.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6,1,False,False,False,2024-05-08,937.0,1,533.41,0.0,0,1,533.41,0.0,533.41,,,False,,False,False,False,2,25205.46,0.0,0,,True,False,1079.0,13002303.95,143.0,0.13253012048192772,0.0,0.0,1,0.027777777777777776,LOW
TXN00008684,2026-03-01 19:22:35,VALID,USR21498,MCH1197,15159.35,VALID,UTR4989270947,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,"Gaba, Wadhwa And Sahni",5411.0,Grocery,Private Limited,Mumbai,Maharashtra,2024-01-08,8143796682,Active,488.96,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,19,6,True,False,False,,,3,20318.35,1.0,0,3,15159.35,0.0,6772.783333333333,7405.8174154399285,1.132429574780231,False,,False,False,False,5,85333.81,2.0,1,0.2,False,True,895.0,10910200.26,127.0,0.1418994413407821,0.0,0.0,2,0.11555555555555555,LOW
TXN00011260,2026-01-13 15:25:49,VALID,USR42685,MCH5286,6873.18,VALID,UTR9673679402,VALID,4131.0,VALID,SUCCESS,Banjeet Rastogi,UFFDU7241A,VALID,405287750874,VALID,1981-04-16,VALID,Kolkata,West Bengal,40726.0,STANDARD_INCOME,Farmer,2025-01-08 14:43:38,2025-01-08,613.0,VALID,Low,APPROVED,,,,,,,,,,,,,,,,TXN00011260,1.0,292.66,,UNAUTHORIZED_TRANSACTION,MEDIUM,True,False,True,0,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,15,1,False,False,False,2025-01-08,370.0,2,18002.9,1.0,0,2,11129.72,0.0,9001.45,3009.8282983917857,-0.707106781186548,False,0.03683744209268445,False,False,False,1,6873.18,1.0,1,,True,False,,,,,0.0,0.0,2,0.05555555555555555,LOW
TXN00006299,2026-03-10 07:07:35,VALID,USR99198,MCH1182,18116.7,VALID,UTR5764893132,VALID,7011.0,VALID,SUCCESS,Riya Peri,VPFFB4687M,VALID,191744120676,VALID,1986-07-01,VALID,Amritsar,Punjab,77003.0,STANDARD_INCOME,Freelancer,01/08/2025,2025-01-08,613.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,7,1,False,False,False,2025-01-08,426.0,1,18116.7,0.0,0,1,18116.7,0.0,18116.7,,,False,0.019606054309572355,False,False,False,4,56432.15,1.0,1,0.25,False,False,,,,,0.0,0.0,0,0.075,LOW
TXN00015891,2026-01-15 19:20:26,VALID,USR95854,MCH9125,943.42,VALID,UTR7420141471,VALID,7011.0,VALID,SUCCESS,Hemal Wagle,UJRIM3015W,VALID,839384869382,VALID,1979-08-17,VALID,Bengaluru,Karnataka,36636.0,STANDARD_INCOME,Freelancer,2024-10-27 15:51:11,2024-10-27,686.0,VALID,High,APPROVED,Raghavan Plc,5999.0,Other / Misc,Individual,Jaipur,Rajasthan,2024-10-10,,Active,1723.08,Found Duplicate,present,MISSING,PROVIDED,PROVIDED,,,,,,,True,True,False,0,47.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,3,False,False,False,2024-10-27,445.0,1,943.42,0.0,0,1,943.42,0.0,943.42,,,False,0.0021459311424100154,False,False,False,5,68745.82,1.0,1,0.2,False,True,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.0,1,0.08777777777777777,LOW
TXN00013372,2026-01-28 03:11:06,VALID,USR81071,MCH9074,6186.16,VALID,UTR2549648872,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Sa1Vi Tata,7011.0,Hospitality & Hotels,Partnership,Chennai,Tamil Nadu,2025-04-24,XXXX6816,Active,0.1227,Found Duplicate,present,MASKED,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3,2,False,True,False,,,1,6186.16,0.0,0,1,6186.16,0.0,6186.16,,,False,,False,False,False,2,9564.46,0.0,0,,True,False,950.0,11123760.77,125.0,0.13157894736842105,0.0,0.0,2,0.05555555555555555,LOW
TXN00001636,2026-03-06 17:51:05,VALID,USR93631,MCH4658,5874.0,VALID,UTR9788802870,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Kapadia Inc,5311.0,Retail,Individual,Hyderabad,Telangana,2023-05-21,OORB1075233391671,Active,2693.95,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,17,4,False,False,False,,,2,8909.01,0.0,0,2,5874.0,0.0,4454.505,2007.4690807207965,0.7071067811865475,False,,False,False,False,2,20917.0,0.0,0,,True,False,321.0,3825133.25,41.0,0.1277258566978193,0.0,0.0,0,0.0,LOW
TXN00014585,2026-03-24 00:00:00,DATE_ONLY,USR72791,MCH8248,19485.61,VALID,UTR8793750337,VALID,,MISSING,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,1,False,True,False,,,1,19485.61,0.0,0,1,19485.61,0.0,19485.61,,,False,,False,False,False,3,43261.68,0.0,0,0.0,False,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00017451,2026-01-01 22:26:47,VALID,USR49298,MCH3651,24562.42,VALID,UTR0784158662,VALID,,MISSING,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TXN00017451,1.0,1007.69,2026-03-06 17:47:56,SERVICE_NOT_PROVIDED,LOW,False,False,True,0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,22,3,False,False,False,,,2,37261.29,2.0,0,2,24562.42,0.0,18630.645,8388.796653945665,0.7071067811865474,False,,False,False,False,2,39457.43,1.0,1,,True,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00019521,2026-10-03 10:08:28,VALID,USR72301,MCH1969,22379.69,VALID,UTR2014827853,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Narain Menon,5311.0,Retail,Individual,Delhi,Delhi,2025-11-16,FJVW1497261653850,Active,453.33,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,10,5,True,False,False,,,1,22379.69,0.0,0,1,22379.69,0.0,22379.69,,,False,,False,False,False,3,41015.25,1.0,1,0.3333333333333333,False,True,321.0,3825133.25,41.0,0.1277258566978193,0.0,0.0,2,0.15555555555555556,MEDIUM
TXN00004731,2026-02-08 00:00:00,DATE_ONLY,USR85675,MCH8249,3017.89,VALID,UTR7590589719,VALID,,MISSING,SUCCESS,Osha Badami,RABII5626D,VALID,,MISSING,2004-03-11,VALID,Kolkata,West Bengal,41123.0,STANDARD_INCOME,Student,30/05/2025,2025-05-30,471.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,TXN00004731,1.0,1385.0,2026-03-21 00:00:00,UNAUTHORIZED_TRANSACTION,HIGH,True,False,True,0,22.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,0,6,True,True,False,2025-05-30,254.0,1,3017.89,1.0,0,1,3017.89,0.0,3017.89,,,False,0.006115576036119284,False,False,False,3,34056.07,1.0,1,0.3333333333333333,False,False,,,,,0.0,0.0,4,0.21111111111111108,MEDIUM
TXN00001164,2026-03-09 00:11:51,VALID,USR77305,MCH1219,18590.27,VALID,UTR9322503271,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Buta1A Ltd,5699.0,Apparel,Sole Proprietorship,Lucknow,Uttar Pradesh,2025-10-23,1736220262,Active,1046.51,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0,False,True,False,,,1,18590.27,0.0,0,1,18590.27,0.0,18590.27,,,False,,False,False,False,2,36141.869999999995,0.0,0,,True,False,884.0,10588724.41,110.0,0.1244343891402715,0.0,0.0,2,0.05555555555555555,LOW
TXN00019946,2026-01-17 03:04:44,VALID,USR11457,MCH9274,13420.16,VALID,UTR2423857793,VALID,4131.0,VALID,SUCCESS,Samuel Date,PKHRH1868B,VALID,190181128202,VALID,1968-05-19,VALID,Bengaluru,Karnataka,29933.0,STANDARD_INCOME,Student,2025-04-21 08:34:45,2025-04-21,510.0,VALID,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,58.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,5,True,True,False,2025-04-21,271.0,1,13420.16,0.0,0,1,13420.16,0.0,13420.16,,,False,0.037361663270192316,False,False,False,3,43609.78,1.0,1,0.3333333333333333,False,False,,,,,0.0,0.0,1,0.12777777777777777,LOW
TXN00019708,2026-03-08 21:28:50,VALID,USR69664,MCH9555,11612.03,VALID,UTR4104221683,VALID,5912.0,VALID,SUCCESS,Kevin Walia,G0QXX9328R,INVALID,144457215404,VALID,2004-04-25,VALID,Jaipur,Rajasthan,16050.0,STANDARD_INCOME,Gig Worker,2024/06/28,2024-06-28,807.0,DATE_ONLY,High,APPROVED,Chandra Ltd,4814.0,Telecom,Partnership,Jaipur,Rajasthan,2023-01-10,XXXX4338,Inactive,7981.95,Found Duplicate,present,MASKED,PROVIDED,PROVIDED,TXN00019708,1.0,1943.24,,GENERAL_COMPLAINT,LOW,True,True,True,0,22.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,21,6,True,False,False,2024-06-28,618.0,1,11612.03,1.0,0,1,11612.03,0.0,11612.03,,,False,0.06029091381100727,False,False,False,1,11612.03,1.0,1,,True,False,1079.0,13002303.95,143.0,0.13253012048192772,0.0,0.0,2,0.05555555555555555,LOW
TXN00013290,2026-02-17 00:12:05,VALID,USR45214,MCH5596,5868.0,VALID,,MISSING,7011.0,VALID,SUCCESS,Owen Tak,GWBSQ3457B,VALID,604067590509,VALID,1980-11-05,VALID,Hyderabad,Telangana,33077.0,STANDARD_INCOME,Retired,2024-08-14 00:56:18,2024-08-14,760.0,VALID,Low,PENDING,Biswas Group,5311.0,Retail,Partnership,Bengaluru,Karnataka,2024-12-02,MQQQ6004896266330,Suspended,464.03,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,True,True,False,0,45.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,1,False,True,False,2024-08-14,552.0,2,-5019.93,0.0,0,2,5868.0,0.0,-2509.965,11848.231728087107,0.7071067811865476,False,-0.012647081053299876,False,False,False,5,52883.16,0.0,0,0.0,False,False,321.0,3825133.25,41.0,0.1277258566978193,0.0,0.0,3,0.08333333333333333,LOW
TXN00017863,2026-02-15 21:09:49,VALID,USR89848,MCH3012,7316.39,VALID,UTR0324814757,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Sathe Llc,5411.0,Grocery,Private Limited,Chennai,Tamil Nadu,2024-10-23,,Suspended,448.76,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,21,6,True,False,False,,,1,7316.39,0.0,0,1,7316.39,0.0,7316.39,,,False,,False,False,False,2,16407.57,0.0,0,,True,False,895.0,10910200.26,127.0,0.1418994413407821,0.0,0.0,2,0.05555555555555555,LOW
TXN00002965,2026-02-26 00:00:00,DATE_ONLY,USR52469,MCH8870,21414.87,VALID,UTR5710151271,VALID,5812.0,VALID,SUCCESS,Udant Bal,BSDBB1592Y,VALID,330304047650,VALID,1963-07-14,VALID,Ludhiana,Punjab,17116.0,STANDARD_INCOME,Self Employed,2026-02-13 20:41:58,2026-02-13,212.0,VALID,Low,APPROVED,Solanki Cherian,4131.0,Transport & Travel,Partnership,Kolkata,West Bengal,2025-07-04,HJDK9008014525015,Active,0.1597,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,True,True,False,0,63.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,3,False,True,False,2026-02-13,13.0,1,21414.87,0.0,0,1,21414.87,0.0,21414.87,,,False,0.10426340850666042,False,False,False,4,65671.55,1.0,1,0.25,False,True,991.0,11848066.26,143.0,0.1442986881937437,0.0,0.0,3,0.15833333333333333,MEDIUM
TXN00002871,2026-03-09 23:37:44,VALID,USR46203,MCH9864,22353.42,VALID,UTR5786441205,VALID,4131.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,23,0,False,False,False,,,1,22353.42,0.0,0,1,22353.42,0.0,22353.42,,,False,,False,False,False,3,29457.269999999997,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
